Subject,Included,Session,Item_ID,Item,Onset,Size,Value,Confidence,Match,Familiarity,Consumption_rate,RT1,RT2,Age,Years_in_UK,Grams,Energy,Fat,of_which_saturates,Carbohydrate,of_which_sugars,Fibre,Protein,Salt,Size1,Size2,Size3,Real_price,Assigned_price 
19,1,1,10,10_doritos_chilli_1.png,69.2,0.1833333,      NaN,1.35,NaN,2,1,4.999254,3.566275,19,19,30,495,25.3,2,57.3,5.8,6.7,6.3,1.35,17,13,3,£0.25 ,0.7
19,1,1,6,6_nestle_aero_mint_1.png,73,0.09666667,      NaN,NaN,2.3,1,1,3.149361,1.232833,19,19,27,539,30.1,17.9,60.8,60,1.1,5.4,0.28,16,3,2,£0.38 ,0.6
19,1,1,15,15_hovis_crackers_1.png,77.1,0.28,      NaN,2.2,NaN,1,1,3.849324,2.81631,19,19,150,447,17.9,8.1,58.4,6.1,6.1,10.2,2.5,12,8,7,£1.49 ,1
19,1,1,65,65_walkers_ready_salted_1.png,81,0.2766667,      NaN,4.8,NaN,3,1,2.999347,2.166315,19,19,25,526,31.9,2.6,51.5,0.4,4.3,6.1,1.4,13,16,2.5,£0.25 ,1
19,1,1,70,70_food_doctor_apple_walnut_bar_1.png,85.1,0.1233333,      NaN,5.25,NaN,1,1,3.282665,1.166401,19,19,35,367,14,0.9,37.3,20.7,29.1,8.4,0.01,14,3.5,1.5,£0.80 ,1.2
19,1,1,54,54_guylian_1.png,89.6,0.1233333,      NaN,1.75,NaN,3,2,5.249278,2.382969,19,19,42,550,34,16,52,51,NA,7.6,0.21,9.5,9.5,3,£1.00 ,4
19,1,1,48,48_bg_dark_1.png,93.5,0.4,      NaN,5.35,NaN,2,1,4.165973,1.366353,19,19,100,630,53.5,32,22.5,13.5,11.5,9.4,0.13,7,15,1,£2.00 ,2
19,1,1,44,44_caramel_rice_crisps_1.png,97.7,0.1633333,      NaN,NaN,2.25,1,1,4.19929,0.9163763,19,19,25,405,3,0.9,88,30,0.8,6,0.5,15,12,2,£0.41 ,1.2
19,1,1,30,30_cookies_1.png,101.6,0.105,      NaN,NaN,4.3,1,1,4.782602,1.699768,19,19,150,442,15,8.5,63,38,5.1,6.2,0.5,8.5,16,7,£2.29 ,3
19,1,1,52,52_walkers_french_fries_1.png,105.7,0.24,      NaN,1.9,NaN,1,1,5.28262,1.899664,19,19,18,434,16,1.4,65,1.1,5,5,2.5,15,11,4,£0.18 ,0.8
19,1,1,9,9_mega_monster_munch_1.png,110.1,0.1283333,      NaN,1.9,NaN,1,1,2.949351,2.416296,19,19,22,492,25,2.1,59,3,1.5,7,1.7,15,13,4,£0.17 ,0.7
19,1,1,41,41_eat_natural_almond_apricot_1.png,113.9,0.1333333,      NaN,NaN,5.15,2,2,4.365961,2.266187,19,19,50,226,12.6,8.8,24.8,7.7,2.2,2.9,0.01,16,4,2,£0.66 ,0.9
19,1,1,35,35_gb_butterscotch_1.png,118,0.265,      NaN,2.8,NaN,2,2,4.532603,2.216343,19,19,100,555,34.5,20.5,50.5,47.5,2.7,8.8,0.25,7,15,1,£2.00 ,2
19,1,1,2,2_starburst_original_1.png,122,0.07,      NaN,NaN,1.3,2,2,4.499293,1.76636,19,19,45,404,7.3,4.1,83.6,82.8,NA,0,0,16,2,2,£0.34 ,0.6
19,1,1,1,1_galaxy_bar_1.png,126,0.1583333,      NaN,3.1,NaN,3,2,3.099351,3.982928,19,19,42,546,32.4,19.6,56,55.4,NA,6.7,0.25,15,4,1,£0.38 ,0.7
19,1,1,12,12_sunbites_popcorn_1.png,130,0.155,      NaN,NaN,2.2,1,1,3.149342,1.699702,19,19,14,424,10.4,0.9,67.5,24.7,12.8,6.3,1.49,17,14,3,£0.20 ,1
19,1,1,4,4_smarties_1.png,134.1,0.1566667,      NaN,4.55,NaN,2,1,4.665982,3.832911,19,19,38,462,18.4,10.5,68.8,63.4,0.9,4.8,0.15,11,2.5,2.5,£0.38 ,0.5
19,1,1,67,67_nestle_aero_1.png,138,0.1216667,      NaN,NaN,4.75,2,1,4.882598,3.116273,19,19,27,539,30.8,17.6,57.8,56.2,2.2,6.5,0.21,16,3,2,£0.38 ,0.7
19,1,1,39,39_mentos_mint_1.png,142.1,0.1183333,      NaN,5.05,NaN,3,3,1.866078,1.666474,19,19,38,390,1.9,1.9,93,69,NA,0,0.1,14,1.5,1.5,£0.30 ,0.6
19,1,1,68,68_cadbury_fudge_1.png,146,0.055,      NaN,NaN,5.15,2,1,4.582614,1.399541,19,19,25.5,445,15,8.2,74.5,64.5,0.5,2.5,0.35,13,2,1,£0.21 ,0.5
19,1,1,20,20_sour_cream_and_chive_rice_crisps_1.png,150.1,0.2366667,      NaN,NaN,2.85,1,1,2.132729,1.233045,19,19,22,416,7.6,0.9,78.4,6.5,1.3,7.8,2.75,12,15,3,£0.41 ,1
19,1,1,58,58_picnic_1.png,154,0.195,      NaN,NaN,4.95,1,1,3.566013,1.93301,19,19,48.4,471,22,9.8,60,44,2.2,7.7,0.55,17,4,2,£0.25 ,0.7
19,1,1,38,38_gb_ginger_1.png,157.9,0.3283333,      NaN,5.15,NaN,2,1,3.682677,1.533019,19,19,100,510,29.5,17.5,51.5,46.5,7,6.1,0.1,7,15,1,£2.00 ,2
19,1,1,46,46_toblerone_1.png,162.2,0.2133333,      NaN,5,NaN,2,1,1.549419,1.533038,19,19,150,535,29.5,18,60.5,59.5,2.2,5.6,0.15,28,4.5,4.5,£1.00 ,3.5
19,1,1,61,61_cadbury_fingers_1.png,166.4,0.36,      NaN,NaN,2.15,3,2,5.015936,2.916276,19,19,138,479,26.1,14.3,54.4,28.9,1.5,6.8,0.5,22,10,2.5,£1.55 ,2
19,1,1,47,47_rocky_road_1.png,171,0.12,      NaN,2.7,NaN,2,2,3.849415,3.132933,19,19,165,470,20.3,12.1,65.2,49.7,2.1,5.6,0.3,17,14.5,6.5,£1.60 ,2.5
19,1,1,23,23_twix_1.png,175,0.165,      NaN,5.15,NaN,2,1,4.64927,1.866338,19,19,40,493,23.7,13.7,64.9,49.1,NA,4.4,0.41,12,5,1.5,£0.38 ,0.7
19,1,1,43,43_marshmallows_1.png,178.9,0.08166667,      NaN,NaN,1.55,2,1,2.466036,2.816305,19,19,200,328,trace,trace,78.5,62.3,trace,3.4,0.05,17,22,3,£1.00 ,1
19,1,1,59,59_sour_patch_kids_1.png,183.1,0.3966667,      NaN,5.6,NaN,1,1,4.265957,2.016343,19,19,160,326,0.1,<_0.1,77,63,NA,2.8,0.03,14,19,2,£1.00 ,1.5
19,1,1,53,53_pombear_cheese_and_onion_1.png,187.4,0.4,      NaN,NaN,4.75,2,1,4.199269,1.883007,19,19,15,521,28,2.6,63,1.9,2.4,3.9,1.7,12,16,3,£0.24 ,0.7
19,1,1,8,8_skittles_wildberry_1.png,191.3,0.3916667,      NaN,NaN,2.55,1,1,4.899254,3.549622,19,19,174,404,4.2,2.3,91,90.2,NA,0,0.02,12,17,3,£0.97 ,1
19,1,1,60,60_kinder_chocolate_1.png,195.5,0.1816667,      NaN,NaN,1.6,1,1,3.48267,1.966344,19,19,100,566,35,22.6,53.5,53.3,NA,8.7,0.31,15,8,1,£1.00 ,1.5
19,1,1,51,51_maynards_winegums_1.png,199.6,0.3566667,      NaN,NaN,4.45,3,3,1.665072,2.61631,19,19,190,329,0.2,0.2,76,57,NA,4.8,0.03,14,18,3,£1.48 ,1.2
19,1,1,25,25_mars_1.png,203.5,0.07833333,      NaN,NaN,2.8,2,1,1.499407,0.8830546,19,19,39.4,448,16.7,8.1,69.3,59.9,NA,4.4,0.42,13,3,2,£0.38 ,0.7
19,1,1,26,26_mms_peanut_1.png,207.6,0.365,      NaN,NaN,2.3,2,1,4.732609,1.766331,19,19,165,480,19.3,12,70.2,67.7,NA,5.1,0.13,13,17,5,£1.00 ,1.5
19,1,1,16,16_raisins_1.png,212.1,0.3483333,      NaN,5,NaN,2,1,2.682671,2.549647,19,19,42.5,293,0.4,0.1,69.3,69.3,2,2.1,0.2,5.5,7,2,£1.00 ,0.8
19,1,1,13,13_lindt_vanilla_1.png,216.1,0.3516667,      NaN,NaN,4.45,1,1,3.915924,1.883012,19,19,100,571,36,22,57,57,NA,4.8,0,9,19,1,£1.99 ,1.8
19,1,1,21,21_pistachios_1.png,220.4,0.2966667,      NaN,4.6,NaN,2,1,4.782552,2.732973,19,19,100,577,46,5.9,10,7.2,11.6,25,1.3,14,16,3,£2.40 ,2
19,1,1,62,62_mcvities_digestives_1.png,224.6,0.3516667,      NaN,5.2,NaN,2,1,2.916021,1.58301,19,19,500,481,21.3,10.1,62.9,16.6,3.6,7.2,1.3,29,7,7,£0.96 ,1.7
19,1,1,17,17_fruit_pastilles_1.png,228.7,0.075,      NaN,NaN,1.85,3,2,4.482608,1.94967,19,19,52.5,352,0.1,0,82.6,55.9,0.1,4.1,0.3,13.5,1.5,1.5,£0.38 ,0.7
19,1,1,36,36_jelly_babies_berry_mix_1.png,233.3,0.3216667,      NaN,5.25,NaN,1,1,4.39927,1.849574,19,19,190,330,0,0,78.5,74,NA,3.5,0.03,20,13,2.5,£1.00 ,1.2
19,1,1,14,14_bounty_1.png,237.2,0.145,      NaN,5.55,NaN,2,1,4.082614,3.149639,19,19,28.5,487,25.7,21.2,58.9,48.2,NA,3.7,0.25,15,3,2,£0.21 ,0.7
19,1,1,40,40_food_doctor_roasted_beans_1.png,241.2,0.3883333,      NaN,NaN,1.8,2,2,4.69926,1.682995,19,19,200,437,20.2,4,21.3,3.8,18.2,33.4,0.58,10,18,5,£2.50 ,2.5
19,1,1,69,69_nestle_lion_1.png,245.1,0.2933333,      NaN,NaN,2.65,2,1,4.83259,1.066341,19,19,42,483,22.2,11.9,64.6,44.8,1.5,5.4,0.45,15,3.5,2,£0.25 ,0.7
19,1,1,37,37_dairy_milk_fruit_and_nut_1.png,249,0.1916667,      NaN,4.8,NaN,3,2,3.432649,1.38302,19,19,110,495,26,14.5,55.5,54.5,1.3,8.3,0.2,19,8,1,£1.50 ,1
19,1,1,11,11_walkers_baked_crisps_1.png,253.4,0.3766667,      NaN,4.8,NaN,2,1,2.899342,2.149647,19,19,25,417,8.3,0.9,76.2,5,4.8,6.2,1.14,13,15,2.5,£0.17 ,0.8
19,1,1,66,66_frys_turkish_delight_1.png,257.1,0.3366667,      NaN,NaN,5,2,2,2.69933,1.28314,19,19,51,363,6.7,3.8,74,64,1.2,1.2,0.36,10,4.5,1.5,£0.33 ,2.5
19,1,1,42,42_bassetts_licorice_allsorts_1.png,261.4,0.4133333,      NaN,NaN,5.2,2,1,5.182517,1.433012,19,19,190,380,4.2,3.5,79,62,NA,5.6,0.1,13,18,3,£1.00 ,1.2
19,1,1,55,55_tyrell_veg_crisps_1.png,265.3,0.395,      NaN,5.05,NaN,3,3,4.432603,1.399677,19,19,150,506,35.7,4.1,38.6,22.5,NA,4.7,1.4,18,31,7,£2.99 ,1
19,1,1,33,33_milkybar_1.png,269.4,0.47,      NaN,NaN,2,2,1,3.515977,2.616291,19,19,120,546,31.6,18.8,57.7,57.3,0,7.5,0.4,12,17,5,£1.50 ,1
19,1,1,3,3_nestle_rolo_1.png,273.6,0.14,      NaN,NaN,4.7,3,2,5.165914,2.149656,19,19,52,477,20.4,11.7,68.4,58.7,1.2,4.4,0.3,13,2,2,£0.38 ,0.8
19,1,1,31,31_nuts_raisins_1.png,277.9,0.06833333,      NaN,NaN,5.5,2,2,5.282566,1.933069,19,19,200,540,33.9,21,49.3,46.9,2.1,8.3,0.25,7,18,5,£3.80 ,2
19,1,1,56,56_lindt_cremebrulee_1.png,282.2,0.1483333,      NaN,NaN,5.15,1,1,4.832736,1.649687,19,19,150,585,40,25,50,46,,5.4,0.21,9,19,1,£2.50 ,2.5
19,1,1,5,5_cadbury_wispa_1.png,286.4,0.215,      NaN,NaN,4.95,3,2,2.516027,1.899665,19,19,30,550,34,21,52.5,52.5,1,7.3,0.23,13,3.5,2,£0.25 ,0.7
19,1,2,28,28_hobnob_flapjack_1.png,3.1,       NaN,2.72,5.35,NaN,1,1,3.478486,1.916331,19,19,34,443,17.8,8.9,61.9,34.7,4.9,6.2,0.52,12,3,1.5,£0.13 ,1.5
19,1,2,33,33_milkybar_1.png,7.4,       NaN,0.8666667,5.6,NaN,2,1,4.149255,2.599631,19,19,120,546,31.6,18.8,57.7,57.3,0,7.5,0.4,12,17,5,£1.50 ,1
19,1,2,23,23_twix_1.png,11.3,       NaN,0.88,5.2,NaN,2,1,4.032618,2.56631,19,19,40,493,23.7,13.7,64.9,49.1,NA,4.4,0.41,12,5,1.5,£0.38 ,0.7
19,1,2,51,51_maynards_winegums_1.png,15.4,       NaN,1.146667,2.15,NaN,3,3,3.265958,2.766335,19,19,190,329,0.2,0.2,76,57,NA,4.8,0.03,14,18,3,£1.48 ,1.2
19,1,2,52,52_walkers_french_fries_1.png,19.3,       NaN,1.04,1.45,NaN,1,1,4.382559,2.54964,19,19,18,434,16,1.4,65,1.1,5,5,2.5,15,11,4,£0.18 ,0.8
19,1,2,21,21_pistachios_1.png,23.2,       NaN,1.16,5.05,NaN,2,1,3.78263,2.016354,19,19,100,577,46,5.9,10,7.2,11.6,25,1.3,14,16,3,£2.40 ,2
19,1,2,50,50_nestle_toffeecrisp_bar_1.png,27.1,       NaN,0.8933333,NaN,5.15,1,1,5.215883,3.632915,19,19,38,513,26.8,16.9,63.5,49.7,1.3,3.6,0.35,14,4,2,£0.38 ,0.7
19,1,2,25,25_mars_1.png,31.2,       NaN,0.92,NaN,5.3,2,1,1.232749,1.866341,19,19,39.4,448,16.7,8.1,69.3,59.9,NA,4.4,0.42,13,3,2,£0.38 ,0.7
19,1,2,5,5_cadbury_wispa_1.png,35.4,       NaN,1.706667,NaN,5.2,3,2,4.482582,3.016291,19,19,30,550,34,21,52.5,52.5,1,7.3,0.23,13,3.5,2,£0.25 ,0.7
19,1,2,38,38_gb_ginger_1.png,39.5,       NaN,1.893333,NaN,1.6,2,1,4.199271,2.616284,19,19,100,510,29.5,17.5,51.5,46.5,7,6.1,0.1,7,15,1,£2.00 ,2
19,1,2,55,55_tyrell_veg_crisps_1.png,43.8,       NaN,2.506667,NaN,2.2,3,3,5.282565,1.566333,19,19,150,506,35.7,4.1,38.6,22.5,NA,4.7,1.4,18,31,7,£2.99 ,1
19,1,2,70,70_food_doctor_apple_walnut_bar_1.png,47.8,       NaN,1.653333,5.05,NaN,1,1,3.08265,2.29965,19,19,35,367,14,0.9,37.3,20.7,29.1,8.4,0.01,14,3.5,1.5,£0.80 ,1.2
19,1,2,66,66_frys_turkish_delight_1.png,51.8,       NaN,2.466667,NaN,5.05,2,2,2.582691,1.666316,19,19,51,363,6.7,3.8,74,64,1.2,1.2,0.36,10,4.5,1.5,£0.33 ,2.5
19,1,2,24,24_wonderful_almonds_1.png,55.8,       NaN,2.6,5.4,NaN,3,2,2.749342,2.099649,19,19,115,616,52.1,4,10.3,4.9,NA,21.1,0.8,12,17,2,£2.29 ,2.2
19,1,2,41,41_eat_natural_almond_apricot_1.png,59.8,       NaN,1.226667,NaN,1.5,2,2,1.999364,3.432926,19,19,50,226,12.6,8.8,24.8,7.7,2.2,2.9,0.01,16,4,2,£0.66 ,0.9
19,1,2,53,53_pombear_cheese_and_onion_1.png,63.7,       NaN,0.88,2.6,NaN,2,1,5.032573,3.982911,19,19,15,521,28,2.6,63,1.9,2.4,3.9,1.7,12,16,3,£0.24 ,0.7
19,1,2,48,48_bg_dark_1.png,67.9,       NaN,2.053333,NaN,2.05,2,1,3.482622,2.616236,19,19,100,630,53.5,32,22.5,13.5,11.5,9.4,0.13,7,15,1,£2.00 ,2
19,1,2,16,16_raisins_1.png,72.2,       NaN,2.226667,NaN,5.35,2,1,3.149319,1.766325,19,19,42.5,293,0.4,0.1,69.3,69.3,2,2.1,0.2,5.5,7,2,£1.00 ,0.8
19,1,2,46,46_toblerone_1.png,76.4,       NaN,2.653333,NaN,1.45,2,1,4.199294,1.599644,19,19,150,535,29.5,18,60.5,59.5,2.2,5.6,0.15,28,4.5,4.5,£1.00 ,3.5
19,1,2,43,43_marshmallows_1.png,80.5,       NaN,1,5.6,NaN,2,1,2.899341,2.083013,19,19,200,328,trace,trace,78.5,62.3,trace,3.4,0.05,17,22,3,£1.00 ,1
19,1,2,1,1_galaxy_bar_1.png,84.8,       NaN,1.386667,1.9,NaN,3,2,3.599295,2.132983,19,19,42,546,32.4,19.6,56,55.4,NA,6.7,0.25,15,4,1,£0.38 ,0.7
19,1,2,69,69_nestle_lion_1.png,89,       NaN,1.12,NaN,1.55,2,1,3.666005,1.399656,19,19,42,483,22.2,11.9,64.6,44.8,1.5,5.4,0.45,15,3.5,2,£0.25 ,0.7
19,1,2,44,44_caramel_rice_crisps_1.png,92.9,       NaN,2.08,5.7,NaN,1,1,3.032691,1.999669,19,19,25,405,3,0.9,88,30,0.8,6,0.5,15,12,2,£0.41 ,1.2
19,1,2,31,31_nuts_raisins_1.png,97.2,       NaN,1.813333,5.35,NaN,2,2,3.31598,2.099654,19,19,200,540,33.9,21,49.3,46.9,2.1,8.3,0.25,7,18,5,£3.80 ,2
19,1,2,40,40_food_doctor_roasted_beans_1.png,101.1,       NaN,2.666667,4.9,NaN,2,2,1.948582,2.549641,19,19,200,437,20.2,4,21.3,3.8,18.2,33.4,0.58,10,18,5,£2.50 ,2.5
19,1,2,57,57_crunch_1.png,105,       NaN,1.213333,NaN,2.15,1,1,2.882662,1.999687,19,19,120,514,25.9,16.4,62,51.5,1.8,6.9,0.33,16.5,7,1,£1.00 ,1.3
19,1,2,12,12_sunbites_popcorn_1.png,109.5,       NaN,2.066667,NaN,5.65,1,1,3.232668,1.683004,19,19,14,424,10.4,0.9,67.5,24.7,12.8,6.3,1.49,17,14,3,£0.20 ,1
19,1,2,49,49_mccoys_salt_and_vinegar_crisps_1.png,113.4,       NaN,2.586667,NaN,2.6,2,2,5.165911,1.616354,19,19,28.5,529,31,2.8,54,2.2,3.9,6.5,2,13,16,2.5,£0.28 ,0.8
19,1,2,7,7_haribo_tangfastics_1.png,117.4,       NaN,1.933333,6,NaN,3,2,4.56592,2.632907,19,19,160,346,<0.5,0.1,80,50,NA,6.6,0.03,14.5,18,2,£1.15 ,1.2
19,1,2,35,35_gb_butterscotch_1.png,121.4,       NaN,1.88,NaN,4.95,2,2,4.915903,1.499685,19,19,100,555,34.5,20.5,50.5,47.5,2.7,8.8,0.25,7,15,1,£2.00 ,2
19,1,2,34,34_milkyway_1.png,125.4,       NaN,0.3733333,6,NaN,2,1,4.165929,1.999672,19,19,21.5,447,15.8,7.8,71.9,65.1,NA,3.9,0.52,10,3,1.5,£0.21 ,0.6
19,1,2,61,61_cadbury_fingers_1.png,129.6,       NaN,2.946667,5,NaN,3,2,4.965924,1.482998,19,19,138,479,26.1,14.3,54.4,28.9,1.5,6.8,0.5,22,10,2.5,£1.55 ,2
19,1,2,18,18_jacobs_mini_cheddars_1.png,133.6,       NaN,3.32,NaN,5.55,3,2,4.649229,2.816271,19,19,25,512,29.2,11.6,50.1,5.1,2.5,10.6,2.5,11,11,2,£0.26 ,0.8
19,1,2,27,27_snickers_1.png,137.9,       NaN,1.146667,NaN,6,2,1,1.9494,2.516286,19,19,41.7,510,27.9,9.7,54.5,45.2,NA,9.4,0.44,13,3,2,£0.38 ,0.7
19,1,2,11,11_walkers_baked_crisps_1.png,142.1,       NaN,2.32,4.8,NaN,2,1,0.9827717,0.9996083,19,19,25,417,8.3,0.9,76.2,5,4.8,6.2,1.14,13,15,2.5,£0.17 ,0.8
19,1,2,4,4_smarties_1.png,146,       NaN,1.426667,NaN,1.4,2,1,2.532672,1.633019,19,19,38,462,18.4,10.5,68.8,63.4,0.9,4.8,0.15,11,2.5,2.5,£0.38 ,0.5
19,1,2,19,19_peanuts_1.png,150.3,       NaN,1.6,NaN,1.35,2,2,2.865995,2.816296,19,19,90,614,51,8.1,5.6,5.1,8.5,30,1.3,11,16,2,£1.00 ,1.8
19,1,2,9,9_mega_monster_munch_1.png,154.2,       NaN,1.52,2.5,NaN,1,1,5.14924,1.633017,19,19,22,492,25,2.1,59,3,1.5,7,1.7,15,13,4,£0.17 ,0.7
19,1,2,22,22_kellogs_strawberry_bars_1.png,158.1,       NaN,1.08,2.45,NaN,3,3,4.949229,2.766317,19,19,21.5,392,7.9,4.7,70,30,8.8,6.3,0.63,15,4,2,£0.30 ,0.6
19,1,2,65,65_walkers_ready_salted_1.png,162.4,       NaN,2.12,NaN,5.3,3,1,5.282582,3.849565,19,19,25,526,31.9,2.6,51.5,0.4,4.3,6.1,1.4,13,16,2.5,£0.25 ,1
19,1,2,30,30_cookies_1.png,166.4,       NaN,2.826667,5,NaN,1,1,3.466,1.549713,19,19,150,442,15,8.5,63,38,5.1,6.2,0.5,8.5,16,7,£2.29 ,3
19,1,2,15,15_hovis_crackers_1.png,170.7,       NaN,1.64,NaN,5.55,1,1,2.032703,2.349672,19,19,150,447,17.9,8.1,58.4,6.1,6.1,10.2,2.5,12,8,7,£1.49 ,1
19,1,2,37,37_dairy_milk_fruit_and_nut_1.png,174.9,       NaN,1.373333,NaN,4.9,3,2,2.949342,1.783025,19,19,110,495,26,14.5,55.5,54.5,1.3,8.3,0.2,19,8,1,£1.50 ,1
19,1,2,14,14_bounty_1.png,179.2,       NaN,1.12,NaN,2.6,2,1,2.816016,0.949697,19,19,28.5,487,25.7,21.2,58.9,48.2,NA,3.7,0.25,15,3,2,£0.21 ,0.7
19,1,2,63,63_mcvities_hobnob_1.png,183.3,       NaN,3.253333,6,NaN,2,2,3.499306,2.249649,19,19,300,470,20.3,8.9,61.4,25.5,6.1,7.3,0.83,18,6.5,6.5,£1.04 ,2
19,1,2,13,13_lindt_vanilla_1.png,187.2,       NaN,1.413333,4.8,NaN,1,1,4.215944,1.866329,19,19,100,571,36,22,57,57,NA,4.8,0,9,19,1,£1.99 ,1.8
19,1,2,26,26_mms_peanut_1.png,191.5,       NaN,2.053333,NaN,5.4,2,1,2.915984,3.982892,19,19,165,480,19.3,12,70.2,67.7,NA,5.1,0.13,13,17,5,£1.00 ,1.5
19,1,2,3,3_nestle_rolo_1.png,195.5,       NaN,2.893333,5.05,NaN,3,2,3.632633,1.949668,19,19,52,477,20.4,11.7,68.4,58.7,1.2,4.4,0.3,13,2,2,£0.38 ,0.8
19,1,2,64,64_walkers_cheese_and_onion_1.png,199.4,       NaN,2.013333,5.05,NaN,3,2,1.899379,1.733026,19,19,25,520,30.6,2.5,52.6,2.6,4.4,6.3,1.22,13,16,2.5,£0.25 ,1
19,1,2,45,45_kitkat_1.png,203.4,       NaN,2.373333,4.95,NaN,3,2,2.449339,1.966357,19,19,41.5,511,24.8,13.8,65.1,52.7,2,5.8,0.2,6,11.5,1,£0.31 ,0.7
19,1,2,36,36_jelly_babies_berry_mix_1.png,207.6,       NaN,1.693333,4.65,NaN,1,1,1.616052,1.216336,19,19,190,330,0,0,78.5,74,NA,3.5,0.03,20,13,2.5,£1.00 ,1.2
19,1,2,20,20_sour_cream_and_chive_rice_crisps_1.png,211.9,       NaN,2.8,NaN,5.35,1,1,3.765961,1.566336,19,19,22,416,7.6,0.9,78.4,6.5,1.3,7.8,2.75,12,15,3,£0.41 ,1
19,1,2,47,47_rocky_road_1.png,216.1,       NaN,3.613333,5.9,NaN,2,2,2.982623,1.732971,19,19,165,470,20.3,12.1,65.2,49.7,2.1,5.6,0.3,17,14.5,6.5,£1.60 ,2.5
19,1,2,54,54_guylian_1.png,220,       NaN,4,NaN,4.75,3,2,3.815964,1.349686,19,19,42,550,34,16,52,51,NA,7.6,0.21,9.5,9.5,3,£1.00 ,4
19,1,2,8,8_skittles_wildberry_1.png,224.1,       NaN,2.4,NaN,2.6,1,1,2.549361,1.48302,19,19,174,404,4.2,2.3,91,90.2,NA,0,0.02,12,17,3,£0.97 ,1
19,1,2,56,56_lindt_cremebrulee_1.png,228.2,       NaN,2.76,NaN,5.05,1,1,2.482703,1.233024,19,19,150,585,40,25,50,46,,5.4,0.21,9,19,1,£2.50 ,2.5
19,1,2,68,68_cadbury_fudge_1.png,232.7,       NaN,1.306667,NaN,4.7,2,1,2.849337,1.183036,19,19,25.5,445,15,8.2,74.5,64.5,0.5,2.5,0.35,13,2,1,£0.21 ,0.5
19,1,2,2,2_starburst_original_1.png,236.5,       NaN,1.133333,4.8,NaN,2,2,3.565958,1.533028,19,19,45,404,7.3,4.1,83.6,82.8,NA,0,0,16,2,2,£0.34 ,0.6
19,1,2,6,6_nestle_aero_mint_1.png,240.6,       NaN,1.44,2.1,NaN,1,1,5.032567,1.683007,19,19,27,539,30.1,17.9,60.8,60,1.1,5.4,0.28,16,3,2,£0.38 ,0.6
19,1,2,60,60_kinder_chocolate_1.png,244.7,       NaN,3.546667,4.1,NaN,1,1,5.282565,3.982895,19,19,100,566,35,22.6,53.5,53.3,NA,8.7,0.31,15,8,1,£1.00 ,1.5
19,1,2,10,10_doritos_chilli_1.png,249,       NaN,4,NaN,6,2,1,5.282564,3.982903,19,19,30,495,25.3,2,57.3,5.8,6.7,6.3,1.35,17,13,3,£0.25 ,0.7
19,1,2,NaN,NaN,  NaN,       NaN,      NaN, NaN,NaN,,,      NaN,      NaN,19,19,,,,,,,,,,,,,,
19,1,2,NaN,NaN,  NaN,       NaN,      NaN, NaN,NaN,,,      NaN,      NaN,19,19,,,,,,,,,,,,,,
19,1,2,NaN,NaN,  NaN,       NaN,      NaN, NaN,NaN,,,      NaN,      NaN,19,19,,,,,,,,,,,,,,
19,1,2,NaN,NaN,  NaN,       NaN,      NaN, NaN,NaN,,,      NaN,      NaN,19,19,,,,,,,,,,,,,,
19,1,2,NaN,NaN,  NaN,       NaN,      NaN, NaN,NaN,,,      NaN,      NaN,19,19,,,,,,,,,,,,,,
19,1,2,NaN,NaN,  NaN,       NaN,      NaN, NaN,NaN,,,      NaN,      NaN,19,19,,,,,,,,,,,,,,
19,1,2,NaN,NaN,  NaN,       NaN,      NaN, NaN,NaN,,,      NaN,      NaN,19,19,,,,,,,,,,,,,,
19,1,2,NaN,NaN,  NaN,       NaN,      NaN, NaN,NaN,,,      NaN,      NaN,19,19,,,,,,,,,,,,,,
19,1,2,NaN,NaN,  NaN,       NaN,      NaN, NaN,NaN,,,      NaN,      NaN,19,19,,,,,,,,,,,,,,
19,1,3,26,26_mms_peanut_2.png,3.1,0.3466667,      NaN,NaN,4.05,2,1,4.728603,3.333073,19,19,165,480,19.3,12,70.2,67.7,NA,5.1,0.13,13,17,5,£1.00 ,1.5
19,1,3,12,12_sunbites_popcorn_2.png,7,0.3866667,      NaN,NaN,1.9,1,1,2.699355,2.116345,19,19,14,424,10.4,0.9,67.5,24.7,12.8,6.3,1.49,17,14,3,£0.20 ,1
19,1,3,69,69_nestle_lion_2.png,10.9,0.185,      NaN,4.2,NaN,2,1,2.016025,3.866192,19,19,42,483,22.2,11.9,64.6,44.8,1.5,5.4,0.45,15,3.5,2,£0.25 ,0.7
19,1,3,15,15_hovis_crackers_2.png,14.8,0.2483333,      NaN,4.95,NaN,1,1,4.465934,3.782883,19,19,150,447,17.9,8.1,58.4,6.1,6.1,10.2,2.5,12,8,7,£1.49 ,1
19,1,3,20,20_sour_cream_and_chive_rice_crisps_2.png,18.9,0.4683333,      NaN,5.85,NaN,1,1,4.865914,1.716341,19,19,22,416,7.6,0.9,78.4,6.5,1.3,7.8,2.75,12,15,3,£0.41 ,1
19,1,3,59,59_sour_patch_kids_2.png,22.8,0.1566667,      NaN,NaN,2.05,1,1,4.032619,1.533031,19,19,160,326,0.1,<_0.1,77,63,NA,2.8,0.03,14,19,2,£1.00 ,1.5
