Participant,Session,Choice,RT,ChosenValue,UnchosenValue,DiffValue,AbsDiffValue,TotalValue,ChosenFam,UnchosenFam,DiffFam,AbsDiffFam,TotalFam,Confidence,zRT,zChosenValue,zUnchosenValue,zDiffValue,zAbsDiffValue,zTotalValue,zChosenFam,zUnchosenFam,zDiffFam,zAbsDiffFam,zTotalFam,zConfidence 
23,3,1,832,2.46,2.736,0.276,0.276,5.196,6,6,0,0,12,185.27,0.3852,0.32159,1.4842,0.2534,0.2534,1.3841,0.48046,0.8123,0,0,0.96159,-0.91306
23,3,0,663,1.008,1.98,-0.972,0.972,2.988,4,6,0,0,10,40.101,-0.524,-4.3766,0.21274,-1.2946,1.2946,-1.7284,-2.661,0.8123,0,0,-0.81526,-2.0533
23,3,1,519,2.592,2.004,-0.588,0.588,4.596,6,6,0,0,12,282.71,-1.2987,0.7487,0.2531,-0.81833,0.81833,0.53832,0.48046,0.8123,0,0,0.96159,-0.14771
23,3,1,749,2.04,1.008,-1.032,1.032,3.048,6,4,0,0,10,411.03,-0.061331,-1.0374,-1.422,-1.3691,1.3691,-1.6438,0.48046,-1.28,0,0,-0.81526,0.86018
23,3,0,1078,2.484,2.256,0.228,0.228,4.74,6,6,0,0,12,253.94,1.7087,0.39924,0.67691,0.19386,0.19386,0.74131,0.48046,0.8123,0,0,0.96159,-0.37368
23,3,0,646,2.592,2.04,0.552,0.552,4.632,6,4,0,0,10,375.82,-0.61546,0.7487,0.31364,0.59575,0.59575,0.58907,0.48046,-1.28,0,0,-0.81526,0.58362
23,3,1,805,2.232,2.736,0.504,0.504,4.968,6,6,0,0,12,211.17,0.23994,-0.41614,1.4842,0.53621,0.53621,1.0627,0.48046,0.8123,0,0,0.96159,-0.70968
23,3,0,580,2.004,1.98,0.024,0.024,3.984,6,6,-2,2,12,275.54,-0.97053,-1.1539,0.21274,-0.05919,0.05919,-0.32439,0.48046,0.8123,-2.4944,2.4944,0.96159,-0.20401
23,3,1,862,2.46,2.484,0.024,0.024,4.944,6,6,0,0,12,121.07,0.5466,0.32159,1.0604,-0.05919,0.05919,1.0289,0.48046,0.8123,0,0,0.96159,-1.4173
23,3,1,705,2.004,2.196,0.192,0.192,4.2,6,6,2,2,12,318.88,-0.29805,-1.1539,0.576,0.1492,0.1492,-0.019901,0.48046,0.8123,2.4944,2.4944,0.96159,0.13642
23,3,1,744,2.256,2.592,0.336,0.336,4.848,6,6,0,0,12,148.7,-0.08823,-0.33849,1.242,0.32782,0.32782,0.89356,0.48046,0.8123,0,0,0.96159,-1.2003
23,3,0,804,2.736,2.256,0.48,0.48,4.992,6,6,0,0,12,338.38,0.23456,1.2146,0.67691,0.50644,0.50644,1.0965,0.48046,0.8123,0,0,0.96159,0.28953
23,3,0,812,2.736,0.696,2.04,2.04,3.432,6,6,0,0,12,500,0.2776,1.2146,-1.9467,2.4415,2.4415,-1.1025,0.48046,0.8123,0,0,0.96159,1.559
23,3,0,790,2.484,2.196,0.288,0.288,4.68,6,6,0,0,12,219.37,0.15925,0.39924,0.576,0.26828,0.26828,0.65674,0.48046,0.8123,0,0,0.96159,-0.64525
23,3,1,650,2.232,0.696,-1.536,1.536,2.928,4,6,0,0,10,500,-0.59394,-0.41614,-1.9467,-1.9942,1.9942,-1.813,-2.661,0.8123,0,0,-0.81526,1.559
23,3,0,699,2.736,2.04,0.696,0.696,4.776,6,6,0,0,12,377.77,-0.33033,1.2146,0.31364,0.77437,0.77437,0.79206,0.48046,0.8123,0,0,0.96159,0.59894
23,3,0,677,2.736,1.008,1.728,1.728,3.744,6,4,0,0,10,497,-0.44868,1.2146,-1.422,2.0545,2.0545,-0.66271,0.48046,-1.28,0,0,-0.81526,1.5355
23,3,0,643,2.004,1.008,0.996,0.996,3.012,6,4,0,0,10,304.97,-0.6316,-1.1539,-1.422,1.1465,1.1465,-1.6946,0.48046,-1.28,0,0,-0.81526,0.027141
23,3,0,931,2.196,1.008,1.188,1.188,3.204,6,4,0,0,10,264.82,0.91781,-0.53263,-1.422,1.3847,1.3847,-1.4239,0.48046,-1.28,0,0,-0.81526,-0.28824
23,3,1,417,2.76,2.004,-0.756,0.756,4.764,5,6,0,0,11,454.6,-1.8475,1.2923,0.2531,-1.0267,1.0267,0.77515,-1.0903,0.8123,0,0,0.073164,1.2024
23,3,0,619,2.256,1.008,1.248,1.248,3.264,6,4,0,0,10,374.16,-0.76072,-0.33849,-1.422,1.4591,1.4591,-1.3393,0.48046,-1.28,0,0,-0.81526,0.57056
23,3,0,650,2.484,2.736,-0.252,0.252,5.22,6,6,0,0,12,150.77,-0.59394,0.39924,1.4842,-0.40154,0.40154,1.418,0.48046,0.8123,0,0,0.96159,-1.1841
23,3,0,710,2.592,1.98,0.612,0.612,4.572,6,6,0,0,12,325.35,-0.27115,0.7487,0.21274,0.67018,0.67018,0.50449,0.48046,0.8123,0,0,0.96159,0.18718
23,3,1,607,2.592,2.196,-0.396,0.396,4.788,6,6,0,0,12,324.72,-0.82528,0.7487,0.576,-0.58017,0.58017,0.80898,0.48046,0.8123,0,0,0.96159,0.18225
23,3,0,866,2.04,0.696,1.344,1.344,2.736,4,6,0,0,10,500,0.56812,-1.0374,-1.9467,1.5782,1.5782,-2.0836,-2.661,0.8123,0,0,-0.81526,1.559
23,3,0,723,2.76,2.004,0.756,0.756,4.764,5,6,0,0,11,389.51,-0.20121,1.2923,0.2531,0.8488,0.8488,0.77515,-1.0903,0.8123,0,0,0.073164,0.69115
23,3,0,583,2.232,2.664,-0.432,0.432,4.896,6,5,0,0,11,92.299,-0.95439,-0.41614,1.3631,-0.62482,0.62482,0.96122,0.48046,-0.23384,0,0,0.073164,-1.6433
23,3,0,825,2.664,2.46,0.204,0.204,5.124,5,6,0,0,11,258.05,0.34754,0.98166,1.02,0.16409,0.16409,1.2826,-1.0903,0.8123,0,0,0.073164,-0.3414
23,3,0,616,1.98,1.008,0.972,0.972,2.988,6,4,0,0,10,416.8,-0.77686,-1.2315,-1.422,1.1167,1.1167,-1.7284,0.48046,-1.28,0,0,-0.81526,0.90553
23,3,0,711,2.736,2.232,0.504,0.504,4.968,6,4,0,0,10,293.06,-0.26577,1.2146,0.63654,0.53621,0.53621,1.0627,0.48046,-1.28,0,0,-0.81526,-0.066431
23,3,1,650,2.736,2.004,-0.732,0.732,4.74,6,6,0,0,12,357.35,-0.59394,1.2146,0.2531,-0.99695,0.99695,0.74131,0.48046,0.8123,0,0,0.96159,0.43856
23,3,0,1261,2.592,2.232,0.36,0.36,4.824,6,4,0,0,10,325.87,2.6932,0.7487,0.63654,0.35759,0.35759,0.85973,0.48046,-1.28,0,0,-0.81526,0.19131
23,3,1,559,2.232,2.04,-0.192,0.192,4.272,6,4,0,0,10,291.32,-1.0835,-0.41614,0.31364,-0.32712,0.32712,0.081594,0.48046,-1.28,0,0,-0.81526,-0.08012
23,3,0,1399,2.736,2.004,0.732,0.732,4.74,6,6,0,0,12,361.1,3.4356,1.2146,0.2531,0.81903,0.81903,0.74131,0.48046,0.8123,0,0,0.96159,0.46803
23,3,0,686,2.04,2.004,0.036,0.036,4.044,4,4,1,1,8,103.22,-0.40026,-1.0374,0.2531,-0.044305,0.044305,-0.23981,-2.661,-1.28,1.2472,1.2472,-2.5921,-1.5576
23,3,1,869,2.256,2.004,-0.252,0.252,4.26,6,6,0,0,12,243.06,0.58426,-0.33849,0.2531,-0.40154,0.40154,0.064678,0.48046,0.8123,0,0,0.96159,-0.45917
23,3,1,824,2.46,1.008,-1.452,1.452,3.468,6,4,0,0,10,324.71,0.34216,0.32159,-1.422,-1.89,1.89,-1.0518,0.48046,-1.28,0,0,-0.81526,0.18216
23,3,0,990,2.004,2.004,0,0,4.008,6,4,1,1,10,290.7,1.2352,-1.1539,0.2531,-0.08896,0.08896,-0.29056,0.48046,-1.28,1.2472,1.2472,-0.81526,-0.08495
23,3,0,623,2.664,2.004,0.66,0.66,4.668,5,6,0,0,11,367.32,-0.7392,0.98166,0.2531,0.72972,0.72972,0.63982,-1.0903,0.8123,0,0,0.073164,0.51688
23,3,0,670,2.46,2.196,0.264,0.264,4.656,6,6,0,0,12,287.64,-0.48634,0.32159,0.576,0.23851,0.23851,0.6229,0.48046,0.8123,0,0,0.96159,-0.10901
23,3,0,697,2.46,2.004,0.456,0.456,4.464,6,4,1,1,10,254.16,-0.34109,0.32159,0.2531,0.47667,0.47667,0.35225,0.48046,-1.28,1.2472,1.2472,-0.81526,-0.372
23,3,0,1302,2.004,2.04,-0.036,0.036,4.044,6,4,0,0,10,302.33,2.9138,-1.1539,0.31364,-0.13361,0.13361,-0.23981,0.48046,-1.28,0,0,-0.81526,0.0063507
23,3,1,677,2.256,1.008,-1.248,1.248,3.264,6,4,0,0,10,265.78,-0.44868,-0.33849,-1.422,-1.637,1.637,-1.3393,0.48046,-1.28,0,0,-0.81526,-0.28072
23,3,1,743,2.004,0.696,-1.308,1.308,2.7,6,6,0,0,12,500,-0.09361,-1.1539,-1.9467,-1.7114,1.7114,-2.1344,0.48046,0.8123,0,0,0.96159,1.559
23,3,0,780,2.004,2.004,0,0,4.008,6,4,-1,1,10,314.21,0.10545,-1.1539,0.2531,-0.08896,0.08896,-0.29056,0.48046,-1.28,-1.2472,1.2472,-0.81526,0.099736
23,3,0,630,2.232,2.04,0.192,0.192,4.272,6,4,0,0,10,291.78,-0.70154,-0.41614,0.31364,0.1492,0.1492,0.081594,0.48046,-1.28,0,0,-0.81526,-0.076466
23,3,1,795,2.484,2.04,-0.444,0.444,4.524,6,6,0,0,12,264.3,0.18614,0.39924,0.31364,-0.63971,0.63971,0.43683,0.48046,0.8123,0,0,0.96159,-0.29231
23,3,0,627,2.004,2.004,0,0,4.008,6,6,-2,2,12,256.76,-0.71768,-1.1539,0.2531,-0.08896,0.08896,-0.29056,0.48046,0.8123,-2.4944,2.4944,0.96159,-0.35157
23,3,1,634,2.46,2.04,-0.42,0.42,4.5,6,4,0,0,10,305.26,-0.68002,0.32159,0.31364,-0.60994,0.60994,0.403,0.48046,-1.28,0,0,-0.81526,0.029437
23,3,0,836,2.04,1.008,1.032,1.032,3.048,4,4,0,0,8,444.05,0.40672,-1.0374,-1.422,1.1912,1.1912,-1.6438,-2.661,-1.28,0,0,-2.5921,1.1195
23,4,1,675,2.232,2.004,-0.228,0.228,4.236,4,6,0,0,10,304.87,-0.35651,-0.1128,0.23078,-0.33441,0.33441,0.10916,-1.4982,0.56029,-0.068356,0.068356,-0.49095,-0.014375
23,4,0,552,2.76,2.196,0.564,0.564,4.956,5,6,0,0,11,394.86,-1.0049,1.1541,0.5478,0.75064,0.75064,0.9565,-0.43697,0.56029,-0.068356,0.068356,0.1052,0.66771
23,4,1,555,2.004,2.256,0.252,0.252,4.26,6,6,0,0,12,44.948,-0.98905,-0.65987,0.64687,0.3232,0.3232,0.1374,0.62425,0.56029,-0.068356,0.068356,0.70136,-1.9843
23,4,1,921,2.196,2.04,-0.156,0.156,4.236,6,6,0,0,12,35.953,0.94018,-0.19918,0.29022,-0.23577,0.23577,0.10916,0.62425,0.56029,-0.068356,0.068356,0.70136,-2.0525
23,4,1,834,2.256,2.004,-0.252,0.252,4.26,6,4,-1,1,10,335.76,0.48159,-0.055215,0.23078,-0.3673,0.3673,0.1374,0.62425,-1.3447,-1.5209,1.5209,-0.49095,0.21981
23,4,1,660,2.592,2.256,-0.336,0.336,4.848,6,6,0,0,12,412.97,-0.43558,0.75099,0.64687,-0.48238,0.48238,0.8294,0.62425,0.56029,-0.068356,0.068356,0.70136,0.80493
23,4,0,943,2.256,2.004,0.252,0.252,4.26,6,6,2,2,12,73.315,1.0561,-0.055215,0.23078,0.3232,0.3232,0.1374,0.62425,0.56029,2.8368,2.8368,0.70136,-1.7693
23,4,1,646,2.664,2.004,-0.66,0.66,4.668,5,4,-1,1,9,440,-0.50938,0.92375,0.23078,-0.92627,0.92627,0.61757,-0.43697,-1.3447,-1.5209,1.5209,-1.0871,1.0098
23,4,1,688,2.004,2.232,0.228,0.228,4.236,6,6,2,2,12,262.38,-0.28799,-0.65987,0.60725,0.29032,0.29032,0.10916,0.62425,0.56029,2.8368,2.8368,0.70136,-0.33639
23,4,0,549,2.664,2.004,0.66,0.66,4.668,5,4,1,1,9,416.7,-1.0207,0.92375,0.23078,0.88217,0.88217,0.61757,-0.43697,-1.3447,1.3842,1.3842,-1.0871,0.83322
23,4,1,861,2.256,1.98,-0.276,0.276,4.236,6,6,0,0,12,275,0.62392,-0.055215,0.19115,-0.40018,0.40018,0.10916,0.62425,0.56029,-0.068356,0.068356,0.70136,-0.24072
23,4,1,593,2.76,1.008,-1.752,1.752,3.768,5,4,0,0,9,481.27,-0.78875,1.1541,-1.4138,-2.4223,2.4223,-0.44162,-0.43697,-1.3447,-0.068356,0.068356,-1.0871,1.3226
23,4,0,566,2.76,1.98,0.78,0.78,4.74,5,6,0,0,11,500,-0.93107,1.1541,0.19115,1.0466,1.0466,0.7023,-0.43697,0.56029,-0.068356,0.068356,0.1052,1.4646
23,4,0,709,2.04,2.004,0.036,0.036,4.044,6,6,0,0,12,317.17,-0.1773,-0.57349,0.23078,0.027272,0.027272,-0.1168,0.62425,0.56029,-0.068356,0.068356,0.70136,0.078847
23,4,0,529,2.76,2.04,0.72,0.72,4.8,5,6,0,0,11,367.59,-1.1261,1.1541,0.29022,0.96437,0.96437,0.77291,-0.43697,0.56029,-0.068356,0.068356,0.1052,0.461
23,4,0,864,2.04,1.98,0.06,0.06,4.02,6,6,0,0,12,262.99,0.63973,-0.57349,0.19115,0.060152,0.060152,-0.14505,0.62425,0.56029,-0.068356,0.068356,0.70136,-0.33178
23,4,1,567,1.98,2.232,0.252,0.252,4.212,6,4,0,0,10,174.84,-0.9258,-0.71745,0.60725,0.3232,0.3232,0.080913,0.62425,-1.3447,-0.068356,0.068356,-0.49095,-0.99987
23,4,0,1400,1.98,2.004,-0.024,0.024,3.984,6,4,1,1,10,289.74,3.4651,-0.71745,0.23078,-0.05493,0.05493,-0.18741,0.62425,-1.3447,1.3842,1.3842,-0.49095,-0.12904
23,4,0,1004,2.232,2.004,0.228,0.228,4.236,4,6,0,0,10,266.55,1.3777,-0.1128,0.23078,0.29032,0.29032,0.10916,-1.4982,0.56029,-0.068356,0.068356,-0.49095,-0.30475
23,4,1,794,2.004,2.196,0.192,0.192,4.2,6,6,0,0,12,31.849,0.27075,-0.65987,0.5478,0.241,0.241,0.066791,0.62425,0.56029,-0.068356,0.068356,0.70136,-2.0836
23,4,0,971,2.004,0.696,1.308,1.308,2.7,6,6,-2,2,12,500,1.2037,-0.65987,-1.929,1.7699,1.7699,-1.6985,0.62425,0.56029,-2.9735,2.9735,0.70136,1.4646
23,4,1,996,2.664,1.98,-0.684,0.684,4.644,5,6,0,0,11,363.5,1.3355,0.92375,0.19115,-0.95915,0.95915,0.58932,-0.43697,0.56029,-0.068356,0.068356,0.1052,0.43002
23,4,1,571,2.736,1.98,-0.756,0.756,4.716,6,6,0,0,12,367.38,-0.90471,1.0965,0.19115,-1.0578,1.0578,0.67406,0.62425,0.56029,-0.068356,0.068356,0.70136,0.45945
23,4,0,555,2.76,2.664,0.096,0.096,5.424,5,5,0,0,10,332.36,-0.98905,1.1541,1.3206,0.10947,0.10947,1.5073,-0.43697,-0.3922,-0.068356,0.068356,-0.49095,0.19403
23,4,0,709,2.232,2.484,-0.252,0.252,4.716,6,6,0,0,12,324.54,-0.1773,-0.1128,1.0233,-0.3673,0.3673,0.67406,0.62425,0.56029,-0.068356,0.068356,0.70136,0.13471
23,4,1,629,2.256,2.004,-0.252,0.252,4.26,6,6,0,0,12,209.11,-0.59899,-0.055215,0.23078,-0.3673,0.3673,0.1374,0.62425,0.56029,-0.068356,0.068356,0.70136,-0.74008
23,4,0,788,2.196,0.696,1.5,1.5,2.892,6,6,0,0,12,500,0.23912,-0.19918,-1.929,2.033,2.033,-1.4726,0.62425,0.56029,-0.068356,0.068356,0.70136,1.4646
23,4,1,673,2.196,1.008,-1.188,1.188,3.204,6,4,0,0,10,363.88,-0.36706,-0.19918,-1.4138,-1.6496,1.6496,-1.1054,0.62425,-1.3447,-0.068356,0.068356,-0.49095,0.43287
23,4,0,540,2.004,0.696,1.308,1.308,2.7,6,6,0,0,12,500,-1.0681,-0.65987,-1.929,1.7699,1.7699,-1.6985,0.62425,0.56029,-0.068356,0.068356,0.70136,1.4646
23,4,1,681,2.04,0.696,-1.344,1.344,2.736,6,6,0,0,12,500,-0.32489,-0.57349,-1.929,-1.8634,1.8634,-1.6561,0.62425,0.56029,-0.068356,0.068356,0.70136,1.4646
23,4,1,877,2.46,2.004,-0.456,0.456,4.464,6,6,0,0,12,357.75,0.70825,0.43427,0.23078,-0.64678,0.64678,0.37748,0.62425,0.56029,-0.068356,0.068356,0.70136,0.38645
23,4,0,1107,2.592,2.004,0.588,0.588,4.596,6,6,0,0,12,412.26,1.9206,0.75099,0.23078,0.78353,0.78353,0.53283,0.62425,0.56029,-0.068356,0.068356,0.70136,0.79959
23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9145,-5.4683,-3.0782,-0.022049,0.022049,-4.8761,-5.7431,-5.1547,-0.068356,0.068356,-6.4525,-2.325
23,4,0,865,2.484,2.004,0.48,0.48,4.488,6,6,0,0,12,306.33,0.645,0.49185,0.23078,0.63556,0.63556,0.40573,0.62425,0.56029,-0.068356,0.068356,0.70136,-0.0033061
23,4,0,913,2.004,1.008,0.996,0.996,3.012,4,4,-1,1,8,349.24,0.89801,-0.65987,-1.4138,1.3425,1.3425,-1.3313,-1.4982,-1.3447,-1.5209,1.5209,-1.6833,0.32193
23,4,0,687,2.04,1.008,1.032,1.032,3.048,6,4,0,0,10,327.77,-0.29326,-0.57349,-1.4138,1.3918,1.3918,-1.289,0.62425,-1.3447,-0.068356,0.068356,-0.49095,0.15919
23,4,0,794,2.232,2.46,-0.228,0.228,4.692,6,6,0,0,12,218.18,0.27075,-0.1128,0.98372,-0.33441,0.33441,0.64581,0.62425,0.56029,-0.068356,0.068356,0.70136,-0.6714
23,4,1,678,2.004,2.004,0,0,4.008,4,6,1,1,10,236.38,-0.3407,-0.65987,0.23078,-0.022049,0.022049,-0.15917,-1.4982,0.56029,1.3842,1.3842,-0.49095,-0.53347
23,4,0,609,2.76,2.46,0.3,0.3,5.22,5,6,0,0,11,409.34,-0.70441,1.1541,0.98372,0.38896,0.38896,1.2672,-0.43697,0.56029,-0.068356,0.068356,0.1052,0.77742
23,4,0,822,2.232,2.04,0.192,0.192,4.272,4,4,0,0,8,274.23,0.41834,-0.1128,0.29022,0.241,0.241,0.15153,-1.4982,-1.3447,-0.068356,0.068356,-1.6833,-0.24659
23,4,0,624,2.76,2.232,0.528,0.528,4.992,5,4,0,0,9,466.16,-0.62534,1.1541,0.60725,0.70132,0.70132,0.99887,-0.43697,-1.3447,-0.068356,0.068356,-1.0871,1.2081
23,4,0,1112,2.664,1.98,0.684,0.684,4.644,5,6,0,0,11,459.05,1.947,0.92375,0.19115,0.91505,0.91505,0.58932,-0.43697,0.56029,-0.068356,0.068356,0.1052,1.1542
23,4,1,751,2.664,2.04,-0.624,0.624,4.704,5,6,0,0,11,410.86,0.044091,0.92375,0.29022,-0.87694,0.87694,0.65993,-0.43697,0.56029,-0.068356,0.068356,0.1052,0.78893
23,4,1,871,2.004,1.98,-0.024,0.024,3.984,6,6,0,0,12,49.693,0.67663,-0.65987,0.19115,-0.05493,0.05493,-0.18741,0.62425,0.56029,-0.068356,0.068356,0.70136,-1.9484
23,4,0,591,2.232,2.736,-0.504,0.504,4.968,6,6,0,0,12,124.15,-0.79929,-0.1128,1.4394,-0.71254,0.71254,0.97063,0.62425,0.56029,-0.068356,0.068356,0.70136,-1.384
23,4,1,785,2.232,2.46,0.228,0.228,4.692,6,6,0,0,12,160.49,0.22331,-0.1128,0.98372,0.29032,0.29032,0.64581,0.62425,0.56029,-0.068356,0.068356,0.70136,-1.1086
23,4,0,651,2.592,1.008,1.584,1.584,3.6,6,4,0,0,10,423.43,-0.48302,0.75099,-1.4138,2.1481,2.1481,-0.63933,0.62425,-1.3447,-0.068356,0.068356,-0.49095,0.88421
23,4,1,776,2.004,1.98,-0.024,0.024,3.984,6,6,2,2,12,342.36,0.17587,-0.65987,0.19115,-0.05493,0.05493,-0.18741,0.62425,0.56029,2.8368,2.8368,0.70136,0.26978
23,4,1,579,2.76,2.196,-0.564,0.564,4.956,5,6,0,0,11,369.07,-0.86254,1.1541,0.5478,-0.79474,0.79474,0.9565,-0.43697,0.56029,-0.068356,0.068356,0.1052,0.47221
23,4,1,1149,2.232,2.196,-0.036,0.036,4.428,4,6,0,0,10,319.95,2.142,-0.1128,0.5478,-0.07137,0.07137,0.33512,-1.4982,0.56029,-0.068356,0.068356,-0.49095,0.099977
23,4,1,670,2.484,2.04,-0.444,0.444,4.524,6,4,0,0,10,341.22,-0.38287,0.49185,0.29022,-0.63034,0.63034,0.4481,0.62425,-1.3447,-0.068356,0.068356,-0.49095,0.26117
23,4,0,572,2.004,2.004,0,0,4.008,6,6,-2,2,12,287.94,-0.89944,-0.65987,0.23078,-0.022049,0.022049,-0.15917,0.62425,0.56029,-2.9735,2.9735,0.70136,-0.14265
23,4,1,603,2.232,2.196,-0.036,0.036,4.428,6,6,0,0,12,314.69,-0.73604,-0.1128,0.5478,-0.07137,0.07137,0.33512,0.62425,0.56029,-0.068356,0.068356,0.70136,0.060097
23,4,0,558,2.484,2.04,0.444,0.444,4.524,6,6,0,0,12,302.27,-0.97324,0.49185,0.29022,0.58624,0.58624,0.4481,0.62425,0.56029,-0.068356,0.068356,0.70136,-0.034032
23,4,1,700,2.484,1.98,-0.504,0.504,4.464,6,6,0,0,12,390.89,-0.22474,0.49185,0.19115,-0.71254,0.71254,0.37748,0.62425,0.56029,-0.068356,0.068356,0.70136,0.63758
23,4,1,649,2.232,2.04,-0.192,0.192,4.272,4,4,0,0,8,325.84,-0.49356,-0.1128,0.29022,-0.28509,0.28509,0.15153,-1.4982,-1.3447,-0.068356,0.068356,-1.6833,0.14457
23,4,1,732,2.004,2.592,0.588,0.588,4.596,6,6,0,0,12,138.99,-0.05606,-0.65987,1.2017,0.78353,0.78353,0.53283,0.62425,0.56029,-0.068356,0.068356,0.70136,-1.2716
23,4,0,957,2.004,1.008,0.996,0.996,3.012,6,4,-2,2,10,373.8,1.1299,-0.65987,-1.4138,1.3425,1.3425,-1.3313,0.62425,-1.3447,-2.9735,2.9735,-0.49095,0.50806
23,4,1,590,2.76,2.256,-0.504,0.504,5.016,5,6,0,0,11,454.58,-0.80456,1.1541,0.64687,-0.71254,0.71254,1.0271,-0.43697,0.56029,-0.068356,0.068356,0.1052,1.1203
23,4,0,586,2.76,2.592,0.168,0.168,5.352,5,6,0,0,11,346.2,-0.82564,1.1541,1.2017,0.20811,0.20811,1.4225,-0.43697,0.56029,-0.068356,0.068356,0.1052,0.29892
23,4,1,617,2.592,1.008,-1.584,1.584,3.6,6,4,0,0,10,316.99,-0.66224,0.75099,-1.4138,-2.1922,2.1922,-0.63933,0.62425,-1.3447,-0.068356,0.068356,-0.49095,0.077492
23,4,0,700,2.196,1.98,0.216,0.216,4.176,6,6,0,0,12,197.86,-0.22474,-0.19918,0.19115,0.27388,0.27388,0.038546,0.62425,0.56029,-0.068356,0.068356,0.70136,-0.82541
23,4,0,709,2.664,2.232,0.432,0.432,4.896,5,4,0,0,9,317.45,-0.1773,0.92375,0.60725,0.5698,0.5698,0.88589,-0.43697,-1.3447,-0.068356,0.068356,-1.0871,0.081025
23,4,1,771,2.46,2.592,0.132,0.132,5.052,6,6,0,0,12,139.83,0.14951,0.43427,1.2017,0.15879,0.15879,1.0695,0.62425,0.56029,-0.068356,0.068356,0.70136,-1.2652
23,4,0,685,2.664,2.76,-0.096,0.096,5.424,5,5,0,0,10,171,-0.3038,0.92375,1.4791,-0.15357,0.15357,1.5073,-0.43697,-0.3922,-0.068356,0.068356,-0.49095,-1.029
23,4,1,1043,2.004,0.696,-1.308,1.308,2.7,6,6,2,2,12,500,1.5833,-0.65987,-1.929,-1.814,1.814,-1.6985,0.62425,0.56029,2.8368,2.8368,0.70136,1.4646
23,4,0,576,2.664,0.696,1.968,1.968,3.36,5,6,0,0,11,500,-0.87836,0.92375,-1.929,2.6742,2.6742,-0.92178,-0.43697,0.56029,-0.068356,0.068356,0.1052,1.4646
23,4,1,555,2.664,0.696,-1.968,1.968,3.36,5,6,0,0,11,500,-0.98905,0.92375,-1.929,-2.7183,2.7183,-0.92178,-0.43697,0.56029,-0.068356,0.068356,0.1052,1.4646
23,4,1,955,2.04,2.196,0.156,0.156,4.236,6,6,0,0,12,190.09,1.1194,-0.57349,0.5478,0.19167,0.19167,0.10916,0.62425,0.56029,-0.068356,0.068356,0.70136,-0.88426
23,4,1,699,2.232,2.04,-0.192,0.192,4.272,6,6,0,0,12,280.18,-0.23001,-0.1128,0.29022,-0.28509,0.28509,0.15153,0.62425,0.56029,-0.068356,0.068356,0.70136,-0.20149
23,4,0,959,2.004,1.98,0.024,0.024,3.984,6,6,0,0,12,206.32,1.1405,-0.65987,0.19115,0.010831,0.010831,-0.18741,0.62425,0.56029,-0.068356,0.068356,0.70136,-0.76129
23,4,1,678,2.004,1.008,-0.996,0.996,3.012,4,4,1,1,8,282.74,-0.3407,-0.65987,-1.4138,-1.3866,1.3866,-1.3313,-1.4982,-1.3447,1.3842,1.3842,-1.6833,-0.18208
23,4,1,675,0.696,1.008,0.312,0.312,1.704,6,4,0,0,10,0,-0.35651,-3.7983,-1.4138,0.4054,0.4054,-2.8707,0.62425,-1.3447,-0.068356,0.068356,-0.49095,-2.325
23,4,1,736,2.232,2.004,-0.228,0.228,4.236,6,6,0,0,12,298.62,-0.034975,-0.1128,0.23078,-0.33441,0.33441,0.10916,0.62425,0.56029,-0.068356,0.068356,0.70136,-0.061696
23,4,1,831,2.232,2.46,0.228,0.228,4.692,4,6,0,0,10,323.56,0.46578,-0.1128,0.98372,0.29032,0.29032,0.64581,-1.4982,0.56029,-0.068356,0.068356,-0.49095,0.12731
23,4,0,698,2.004,1.98,0.024,0.024,3.984,4,6,-1,1,10,121.3,-0.23528,-0.65987,0.19115,0.010831,0.010831,-0.18741,-1.4982,0.56029,-1.5209,1.5209,-0.49095,-1.4056
23,4,0,726,2.232,2.256,-0.024,0.024,4.488,6,6,0,0,12,243.2,-0.087687,-0.1128,0.64687,-0.05493,0.05493,0.40573,0.62425,0.56029,-0.068356,0.068356,0.70136,-0.48171
23,4,1,675,2.76,2.004,-0.756,0.756,4.764,5,6,0,0,11,353.52,-0.35651,1.1541,0.23078,-1.0578,1.0578,0.73055,-0.43697,0.56029,-0.068356,0.068356,0.1052,0.35437
23,4,1,970,2.232,2.256,0.024,0.024,4.488,6,6,0,0,12,370.07,1.1985,-0.1128,0.64687,0.010831,0.010831,0.40573,0.62425,0.56029,-0.068356,0.068356,0.70136,0.47983
23,4,1,806,2.232,2.484,0.252,0.252,4.716,4,6,0,0,10,256.83,0.334,-0.1128,1.0233,0.3232,0.3232,0.67406,-1.4982,0.56029,-0.068356,0.068356,-0.49095,-0.37841
23,4,0,704,2.004,0.696,1.308,1.308,2.7,6,6,0,0,12,500,-0.20365,-0.65987,-1.929,1.7699,1.7699,-1.6985,0.62425,0.56029,-0.068356,0.068356,0.70136,1.4646
23,4,1,711,2.004,2.46,0.456,0.456,4.464,6,6,2,2,12,238.01,-0.16675,-0.65987,0.98372,0.60268,0.60268,0.37748,0.62425,0.56029,2.8368,2.8368,0.70136,-0.52107
23,4,1,742,2.736,1.008,-1.728,1.728,3.744,6,4,0,0,10,496.74,-0.0033487,1.0965,-1.4138,-2.3895,2.3895,-0.46986,0.62425,-1.3447,-0.068356,0.068356,-0.49095,1.4398
