Part,Trial,1stFixation,1stFixationTime,LastFixation,LastFixationTime,firstFixValue,firstFixFam,lastFixValue,lastFixFam,fixatNum,middleFixNum,mostPopularFix,numMostPopularFix,mostPopularFixMed,numMostPopularFixMed,middleFixTime,middleFixTimeAvg,TotalTime
25,1,1,338,1,171,0.8,3.58,0.8,3.58,8,6,1,5,1.0,4.0,1972,328.6666666666667,2481
25,2,1,380,2,131,1.4,5.0,0.95,5.0,9,7,1,3,1.0,3.0,2369,338.42857142857144,2880
25,3,1,632,2,166,0.2,5.0,0.35,0.0,8,6,2,4,1.0,3.0,2995,499.1666666666667,3793
25,4,2,45,1,656,0.6,5.0,0.8,5.0,6,4,2,3,2.0,3.0,632,158.0,1333
25,5,1,158,1,110,1.1,5.0,1.1,5.0,15,13,1,11,1.0,10.0,2424,186.46153846153845,2692
25,6,1,148,2,226,0.5,4.83,0.95,5.0,8,6,1,4,1.0,4.0,1653,275.5,2027
25,7,1,190,0,210,0.2,5.0,,,16,14,1,8,1.0,8.0,3622,258.7142857142857,4022
25,8,2,526,2,345,1.1,5.0,1.1,5.0,9,7,1,5,1.0,5.0,1853,264.7142857142857,2724
25,9,1,212,2,446,0.0,5.0,0.8,5.0,20,18,2,11,2.0,10.0,5514,306.3333333333333,6172
25,10,1,328,2,53,0.0,0.0,0.95,5.0,7,5,1,3,1.0,3.0,1602,320.4,1983
25,11,1,268,2,565,0.5,5.0,1.1,5.0,7,5,1,4,1.0,4.0,864,172.8,1697
25,12,1,182,1,72,0.5,5.0,0.5,5.0,10,8,0,4,0.0,4.0,2764,345.5,3018
25,13,1,370,2,470,0.95,5.0,0.5,5.0,5,3,1,2,1.0,2.0,943,314.3333333333333,1783
25,14,1,188,2,212,0.8,5.0,1.1,3.83,6,4,2,3,1.0,2.0,1204,301.0,1604
25,15,1,250,1,62,0.65,5.0,0.65,5.0,9,7,1,5,1.0,4.0,1895,270.7142857142857,2207
25,16,2,114,2,163,1.25,5.0,1.25,5.0,11,9,2,5,2.0,4.0,2397,266.3333333333333,2674
25,17,1,342,2,128,0.95,1.33,0.8,3.83,9,7,1,3,1.0,3.0,2036,290.85714285714283,2506
25,18,1,352,2,243,0.35,0.0,1.1,0.0,8,6,2,5,2.0,4.0,1721,286.8333333333333,2316
25,19,1,368,1,190,0.95,1.08,0.95,1.08,11,9,1,6,1.0,5.0,2684,298.22222222222223,3242
25,20,1,402,1,642,0.8,5.0,0.8,5.0,7,5,1,3,2.0,3.0,1611,322.2,2655
25,21,1,286,1,590,0.0,5.0,0.0,5.0,9,7,2,5,2.0,5.0,2206,315.14285714285717,3082
25,22,1,364,2,160,0.6,5.0,1.1,3.83,6,4,1,3,1.0,3.0,1196,299.0,1720
25,23,1,272,1,609,0.5,5.0,0.5,5.0,7,5,1,4,1.0,3.0,1580,316.0,2461
25,24,1,354,1,133,0.0,5.0,0.0,5.0,24,22,1,10,1.0,9.0,5854,266.09090909090907,6341
25,25,1,378,1,362,1.1,5.0,1.1,5.0,29,27,1,14,1.0,13.0,8909,329.962962962963,9649
25,26,1,138,1,252,0.95,5.0,0.95,5.0,8,6,1,3,0.0,2.0,1508,251.33333333333334,1898
25,27,1,352,1,135,0.8,0.58,0.8,0.58,17,15,1,10,1.0,9.0,5187,345.8,5674
25,28,1,832,1,67,1.25,5.0,1.25,5.0,9,7,1,4,1.0,3.0,1895,270.7142857142857,2794
25,29,1,604,2,345,0.05,2.33,1.4,5.0,6,4,1,3,1.0,3.0,1250,312.5,2199
25,30,1,416,1,410,0.8,3.83,0.8,3.83,7,5,2,3,2.0,3.0,1344,268.8,2170
25,31,1,470,1,406,0.5,5.0,0.5,5.0,9,7,1,5,1.0,4.0,1466,209.42857142857142,2342
25,32,1,218,1,411,0.95,5.0,0.95,5.0,7,5,1,4,1.0,3.0,1503,300.6,2132
25,33,1,228,1,857,0.5,5.0,0.5,5.0,9,7,1,5,1.0,4.0,3079,439.85714285714283,4164
25,34,2,256,2,238,0.5,3.83,0.5,3.83,9,7,2,6,2.0,5.0,2336,333.7142857142857,2830
25,35,1,246,0,121,1.1,3.83,,,6,4,1,2,1.0,2.0,1399,349.75,1766
25,36,2,224,1,413,1.1,2.33,1.55,5.0,13,11,1,6,1.0,5.0,2680,243.63636363636363,3317
25,37,1,216,1,557,0.8,3.83,0.8,3.83,8,6,1,3,2.0,3.0,1976,329.3333333333333,2749
25,38,1,300,1,264,0.95,5.0,0.95,5.0,8,6,1,4,1.0,3.0,1387,231.16666666666666,1951
25,39,1,112,1,825,0.95,5.0,0.95,5.0,6,4,1,3,1.0,2.0,1424,356.0,2361
25,40,2,237,1,2322,1.25,5.0,0.5,3.83,7,5,2,5,2.0,5.0,1538,307.6,4097
25,41,1,305,2,282,1.1,5.0,0.2,2.33,9,7,2,5,2.0,4.0,2560,365.7142857142857,3147
25,42,1,356,1,357,1.1,2.33,1.1,2.33,11,9,1,7,1.0,6.0,2577,286.3333333333333,3290
25,43,1,198,2,231,0.5,3.83,0.0,5.0,6,4,2,3,1.0,2.0,1163,290.75,1592
25,44,1,137,1,210,0.35,5.0,0.35,5.0,25,23,1,15,1.0,14.0,5580,242.6086956521739,5927
25,45,1,170,1,170,0.95,5.0,0.95,5.0,24,22,1,17,1.0,16.0,6376,289.8181818181818,6716
25,46,1,216,1,848,0.95,0.0,0.95,0.0,7,5,1,3,2.0,3.0,1509,301.8,2573
25,47,1,147,1,249,0.95,5.0,0.95,5.0,28,26,1,18,1.0,17.0,7234,278.2307692307692,7630
25,48,1,150,1,473,0.95,5.0,0.95,5.0,37,35,1,19,1.0,18.0,11510,328.85714285714283,12133
25,49,1,86,1,153,1.1,5.0,1.1,5.0,11,9,1,8,1.0,7.0,2033,225.88888888888889,2272
25,50,1,146,2,499,0.0,0.0,0.0,5.0,18,16,1,14,1.0,14.0,3558,222.375,4203
25,51,1,176,2,115,0.65,5.0,1.55,5.0,15,13,1,8,1.0,8.0,3074,236.46153846153845,3365
25,52,1,18,1,314,0.2,2.33,0.2,2.33,13,11,1,10,1.0,9.0,2822,256.54545454545456,3154
25,53,1,213,1,302,0.0,2.33,0.0,2.33,9,7,1,6,1.0,5.0,1564,223.42857142857142,2079
25,54,1,126,1,305,0.95,5.0,0.95,5.0,25,23,1,18,1.0,17.0,6476,281.5652173913044,6907
25,55,1,330,1,89,0.5,5.0,0.5,5.0,17,15,1,10,1.0,9.0,4009,267.26666666666665,4428
25,56,1,179,2,353,0.95,5.0,1.4,5.0,9,7,2,6,2.0,5.0,1972,281.7142857142857,2504
25,57,1,172,1,143,0.0,0.0,0.0,0.0,10,8,1,7,1.0,6.0,1414,176.75,1729
25,58,1,269,0,127,0.35,3.75,,,44,42,0,22,0.0,21.0,9596,228.47619047619048,9992
25,59,1,278,2,1050,0.8,5.0,1.4,5.0,54,52,1,39,1.0,39.0,14364,276.2307692307692,15692
25,60,1,254,1,251,0.8,0.58,0.8,0.58,8,6,1,4,1.0,3.0,1878,313.0,2383
25,61,1,169,2,420,0.95,1.33,0.05,5.0,7,5,2,4,2.0,3.0,1618,323.6,2207
25,62,1,250,1,162,0.5,5.0,0.5,5.0,10,8,1,7,1.0,6.0,1708,213.5,2120
25,63,2,510,2,278,0.5,5.0,0.5,5.0,9,7,1,4,1.0,4.0,2542,363.14285714285717,3330
25,64,1,199,2,349,0.5,5.0,0.95,5.0,10,8,1,6,1.0,6.0,1378,172.25,1926
25,65,1,191,1,451,0.35,3.75,0.35,3.75,63,61,0,28,0.0,28.0,14730,241.47540983606558,15372
25,66,2,233,1,409,1.1,5.0,0.2,5.0,23,21,1,14,1.0,13.0,5432,258.6666666666667,6074
25,67,1,198,2,397,1.25,5.0,0.0,5.0,15,13,1,10,1.0,10.0,3322,255.53846153846155,3917
25,68,0,228,1,60,,,0.0,5.0,10,8,1,7,1.0,6.0,1731,216.375,2019
25,69,1,182,2,210,0.5,5.0,0.0,5.0,9,7,1,5,1.0,5.0,1514,216.28571428571428,1906
25,70,1,1068,1,310,1.25,5.0,1.25,5.0,53,51,1,22,1.0,21.0,14497,284.2549019607843,15875
25,71,1,204,1,70,0.2,5.0,0.2,5.0,10,8,1,7,1.0,6.0,1866,233.25,2140
25,72,1,106,1,424,0.2,5.0,0.2,5.0,9,7,1,6,1.0,5.0,1701,243.0,2231
25,73,1,182,2,201,0.8,5.0,0.5,5.0,6,4,2,3,1.0,2.0,1272,318.0,1655
25,74,1,198,2,96,1.1,3.83,0.0,2.33,8,6,2,4,1.0,3.0,1612,268.6666666666667,1906
25,75,1,193,2,305,1.1,3.83,0.8,5.0,32,30,1,18,1.0,18.0,8596,286.53333333333336,9094
25,76,1,356,2,1181,0.8,5.0,0.8,5.0,12,10,1,6,1.0,6.0,2920,292.0,4457
25,77,1,189,2,395,1.4,5.0,0.0,5.0,9,7,1,5,1.0,5.0,1368,195.42857142857142,1952
25,78,1,180,2,417,0.2,5.0,0.5,5.0,44,42,2,22,1.0,21.0,12508,297.8095238095238,13105
25,79,1,186,2,572,0.8,5.0,0.0,5.0,4,2,2,2,,,0,0.0,1514
25,80,0,228,1,508,,,0.5,3.83,14,12,1,6,1.0,5.0,3079,256.5833333333333,3815
25,81,1,161,1,110,0.95,1.33,0.95,1.33,6,4,1,4,1.0,3.0,1394,348.5,1665
25,82,1,366,2,409,0.2,5.0,0.95,5.0,5,3,1,2,1.0,2.0,914,304.6666666666667,1689
25,83,1,570,2,43,0.95,0.0,1.1,3.83,14,12,1,7,1.0,7.0,4429,369.0833333333333,5042
25,84,1,550,2,436,0.95,5.0,0.8,5.0,10,8,2,5,1.0,4.0,3550,443.75,4536
25,85,1,316,2,109,0.5,5.0,0.8,3.83,6,4,2,3,1.0,2.0,1362,340.5,1787
25,86,1,746,1,42,0.0,0.0,0.0,0.0,6,4,1,3,1.0,2.0,1474,368.5,2262
25,87,1,330,1,468,0.8,5.0,0.8,5.0,5,3,1,3,1.0,2.0,1207,402.3333333333333,2005
25,88,1,316,2,269,0.35,3.75,0.2,5.0,6,4,2,3,1.0,2.0,1371,342.75,1956
25,89,1,178,2,73,0.8,5.0,1.4,5.0,15,13,2,8,2.0,7.0,4254,327.2307692307692,4505
25,90,1,306,1,133,0.2,5.0,0.2,5.0,7,5,1,4,1.0,3.0,1792,358.4,2231
25,91,1,197,2,415,0.5,5.0,0.5,4.83,5,3,1,2,1.0,2.0,804,268.0,1416
25,92,1,148,2,297,0.2,5.0,0.95,5.0,7,5,1,3,1.0,3.0,1106,221.2,1551
25,93,1,368,1,471,0.8,5.0,0.8,5.0,6,4,1,3,1.0,2.0,1172,293.0,2011
25,94,1,524,2,341,0.35,5.0,0.8,0.58,11,9,2,7,2.0,6.0,3514,390.44444444444446,4379
25,95,1,194,2,806,0.95,5.0,1.25,5.0,4,2,1,2,,,0,0.0,1423
25,96,1,169,1,140,1.1,5.0,1.1,5.0,17,15,1,9,1.0,8.0,4524,301.6,4833
25,97,1,588,2,129,0.0,5.0,0.65,5.0,4,2,2,2,,,0,0.0,1374
25,98,1,802,2,279,0.8,0.58,0.8,5.0,8,6,2,5,2.0,4.0,2034,339.0,3115
25,99,1,394,2,336,0.95,5.0,0.8,3.58,5,3,1,2,1.0,2.0,1063,354.3333333333333,1793
25,100,1,350,1,183,0.8,3.58,0.8,3.58,23,21,1,14,1.0,13.0,6377,303.6666666666667,6910
25,101,0,248,2,90,,,0.5,5.0,6,4,1,2,1.0,2.0,1225,306.25,1563
25,102,1,294,2,73,0.2,5.0,1.1,5.0,28,26,1,17,1.0,17.0,7988,307.2307692307692,8355
25,103,1,536,1,74,0.8,5.0,0.8,5.0,5,3,1,2,2.0,2.0,906,302.0,1516
25,104,1,152,1,149,0.5,5.0,0.5,5.0,8,6,1,4,1.0,3.0,1639,273.1666666666667,1940
25,105,1,200,1,258,1.4,5.0,1.4,5.0,7,5,1,3,2.0,3.0,1841,368.2,2299
25,106,1,187,2,537,1.1,2.33,0.0,5.0,29,27,1,14,1.0,14.0,9774,362.0,10498
25,107,1,164,1,240,0.65,5.0,0.65,5.0,7,5,1,3,1.0,2.0,1374,274.8,1778
25,108,1,198,2,288,1.25,5.0,0.8,3.83,19,17,1,12,1.0,12.0,5193,305.47058823529414,5679
25,109,1,550,1,191,0.95,5.0,0.95,5.0,5,3,1,2,2.0,2.0,1117,372.3333333333333,1858
25,110,1,464,1,363,1.1,3.83,1.1,3.83,6,4,1,3,1.0,2.0,1286,321.5,2113
25,111,1,374,1,353,1.25,5.0,1.25,5.0,4,2,1,2,,,0,0.0,1471
25,112,1,184,2,146,0.5,3.83,1.25,5.0,7,5,2,4,2.0,3.0,1592,318.4,1922
25,113,1,161,1,278,0.5,5.0,0.5,5.0,6,4,1,3,1.0,2.0,1090,272.5,1529
25,114,1,161,1,306,1.1,5.0,1.1,5.0,7,5,1,3,2.0,3.0,1198,239.6,1665
25,115,1,235,1,657,1.1,3.83,1.1,3.83,15,13,1,8,1.0,7.0,4662,358.61538461538464,5554
25,116,1,133,2,68,0.0,0.0,0.95,5.0,5,3,1,2,1.0,2.0,1168,389.3333333333333,1369
25,117,1,133,2,225,0.35,3.75,0.95,1.08,15,13,2,11,2.0,10.0,3676,282.7692307692308,4034
25,118,1,406,2,228,0.95,5.0,1.1,5.0,29,27,2,15,2.0,14.0,8623,319.3703703703704,9257
25,119,1,149,1,439,0.2,2.33,0.2,2.33,16,14,1,8,1.0,7.0,3916,279.7142857142857,4504
25,120,1,192,1,280,0.0,0.0,0.0,0.0,10,8,1,7,1.0,6.0,2008,251.0,2480
25,121,1,308,1,219,0.95,5.0,0.95,5.0,50,48,2,26,2.0,26.0,16483,343.3958333333333,17010
25,122,1,658,2,363,0.5,5.0,0.95,0.0,4,2,2,2,,,0,0.0,1579
25,123,1,370,2,308,0.5,4.83,0.5,5.0,5,3,1,2,1.0,2.0,935,311.6666666666667,1613
25,124,1,177,1,81,1.1,0.0,1.1,0.0,15,13,1,11,1.0,10.0,4622,355.53846153846155,4880
25,125,1,82,1,289,0.5,5.0,0.5,5.0,7,5,1,5,1.0,4.0,1162,232.4,1533
25,126,1,336,2,224,1.1,3.83,0.6,5.0,6,4,2,3,1.0,2.0,1325,331.25,1885
25,127,1,153,1,152,0.35,5.0,0.35,5.0,7,5,1,4,1.0,3.0,1642,328.4,1947
25,128,1,132,1,460,1.1,2.33,1.1,2.33,13,11,1,8,1.0,7.0,2596,236.0,3188
25,129,1,356,2,246,1.4,5.0,0.8,5.0,35,33,1,17,1.0,17.0,11492,348.24242424242425,12094
25,130,1,602,1,267,0.6,5.0,0.6,5.0,5,3,1,2,2.0,2.0,757,252.33333333333334,1626
25,131,1,670,1,152,0.05,5.0,0.05,5.0,5,3,1,3,1.0,2.0,1517,505.6666666666667,2339
25,132,1,562,1,212,0.0,5.0,0.0,5.0,4,2,1,2,,,0,0.0,1634
25,133,1,590,2,300,0.95,5.0,0.5,5.0,16,14,2,10,2.0,9.0,4040,288.57142857142856,4930
25,134,0,240,2,262,,,0.2,5.0,16,14,2,10,2.0,9.0,4531,323.64285714285717,5033
25,135,1,342,2,330,0.35,0.0,0.2,5.0,17,15,1,12,1.0,12.0,6702,446.8,7374
25,136,1,235,1,178,0.8,5.0,0.8,5.0,8,6,1,5,1.0,4.0,1766,294.3333333333333,2179
25,137,1,434,2,421,0.8,5.0,0.8,0.58,12,10,1,7,1.0,7.0,3040,304.0,3895
25,138,1,22,2,186,1.25,5.0,0.95,5.0,8,6,2,4,1.0,3.0,1462,243.66666666666666,1670
25,139,1,590,1,110,0.5,5.0,0.5,5.0,8,6,1,4,1.0,3.0,2196,366.0,2896
25,140,1,624,2,333,0.8,3.83,0.95,1.33,13,11,2,8,2.0,7.0,4387,398.8181818181818,5344
25,141,1,336,2,177,1.4,5.0,0.05,2.33,6,4,2,3,1.0,2.0,1126,281.5,1639
25,142,1,358,2,127,1.1,0.0,0.35,0.0,35,33,2,19,2.0,18.0,10596,321.09090909090907,11081
25,143,1,178,1,380,0.95,5.0,0.95,5.0,11,9,2,7,2.0,7.0,2516,279.55555555555554,3074
25,144,1,200,2,712,0.95,5.0,0.0,0.0,5,3,1,3,1.0,3.0,479,159.66666666666666,1391
25,145,1,330,2,709,1.1,5.0,0.95,5.0,15,13,2,12,2.0,11.0,4439,341.46153846153845,5478
25,146,1,169,1,199,0.95,1.08,0.95,1.08,9,7,1,5,1.0,4.0,1450,207.14285714285714,1818
25,147,1,171,1,361,0.0,5.0,0.0,5.0,8,6,1,4,1.0,3.0,2758,459.6666666666667,3290
25,148,2,332,2,375,0.2,5.0,0.2,5.0,25,23,2,18,2.0,17.0,7626,331.5652173913044,8333
25,149,1,164,2,350,0.8,3.83,1.25,5.0,12,10,2,7,2.0,6.0,3494,349.4,4008
25,150,1,185,1,90,0.05,2.33,0.05,2.33,20,18,1,14,1.0,13.0,5244,291.3333333333333,5519
25,151,1,570,2,125,0.8,5.0,0.95,5.0,14,12,2,8,2.0,7.0,4364,363.6666666666667,5059
25,152,1,177,2,302,1.1,5.0,0.5,5.0,5,3,1,2,1.0,2.0,864,288.0,1343
25,153,1,560,1,138,0.0,5.0,0.0,5.0,5,3,1,2,2.0,2.0,845,281.6666666666667,1543
25,154,1,280,1,533,0.5,5.0,0.5,5.0,8,6,1,4,1.0,3.0,1960,326.6666666666667,2773
25,155,1,144,1,321,1.55,5.0,1.55,5.0,7,5,1,4,1.0,3.0,1458,291.6,1923
25,156,1,92,1,116,0.05,5.0,0.05,5.0,20,18,2,11,2.0,11.0,5078,282.1111111111111,5286
25,157,1,212,1,194,0.0,2.33,0.0,2.33,7,5,1,4,1.0,3.0,1499,299.8,1905
25,158,1,39,1,405,0.2,2.33,0.2,2.33,7,5,1,3,1.0,2.0,1872,374.4,2316
25,159,0,156,1,165,,,0.0,5.0,9,7,1,3,2.0,3.0,2521,360.14285714285717,2842
25,160,0,290,1,543,,,1.1,0.0,8,6,1,3,0.0,2.0,1784,297.3333333333333,2617
25,161,1,184,1,224,0.95,5.0,0.95,5.0,5,3,1,3,1.0,2.0,1004,334.6666666666667,1412
25,162,1,175,1,263,0.8,3.83,0.8,3.83,6,4,1,3,1.0,2.0,1010,252.5,1448
25,163,1,132,1,230,1.25,5.0,1.25,5.0,6,4,1,3,1.0,2.0,868,217.0,1230
25,164,1,177,2,79,0.0,2.33,1.1,3.83,5,3,1,2,1.0,2.0,858,286.0,1114
25,165,1,144,2,344,0.0,0.0,0.0,5.0,6,4,1,3,1.0,3.0,842,210.5,1330
25,166,1,160,2,135,0.05,5.0,0.5,5.0,8,6,2,5,2.0,4.0,1632,272.0,1927
25,167,1,560,1,151,0.5,5.0,0.5,5.0,5,3,1,2,2.0,2.0,871,290.3333333333333,1582
25,168,1,33,2,78,1.1,2.33,1.55,5.0,7,5,1,3,1.0,3.0,1490,298.0,1601
25,169,1,177,2,719,0.35,5.0,0.95,5.0,4,2,1,2,,,0,0.0,1302
25,170,1,560,2,294,0.8,5.0,0.8,5.0,18,16,1,11,1.0,11.0,5682,355.125,6536
25,171,1,21,2,135,1.4,5.0,0.8,5.0,16,14,2,8,1.0,7.0,3878,277.0,4034
25,172,1,22,1,198,0.95,5.0,0.95,5.0,12,10,1,7,1.0,6.0,3968,396.8,4188
25,173,1,59,1,163,1.4,5.0,1.4,5.0,8,6,1,4,1.0,3.0,1240,206.66666666666666,1462
25,174,1,330,1,241,0.0,5.0,0.0,5.0,5,3,1,3,1.0,2.0,1399,466.3333333333333,1970
25,175,1,208,0,268,0.5,5.0,,,7,5,2,3,2.0,3.0,1344,268.8,1820
25,176,1,187,2,113,0.05,2.33,0.2,2.33,27,25,2,13,1.0,12.0,8002,320.08,8302
25,177,1,222,1,90,1.1,0.0,1.1,0.0,7,5,1,4,1.0,3.0,1570,314.0,1882
25,178,1,216,1,97,0.8,5.0,0.8,5.0,6,4,1,3,1.0,2.0,1045,261.25,1358
25,179,1,744,2,514,0.0,5.0,0.0,0.0,6,4,2,4,2.0,3.0,1595,398.75,2853
25,180,1,192,1,39,1.1,3.83,1.1,3.83,8,6,1,5,1.0,4.0,1790,298.3333333333333,2021
25,181,1,144,2,69,0.0,5.0,0.5,5.0,6,4,1,3,1.0,3.0,1084,271.0,1297
25,182,1,598,2,306,0.95,5.0,1.1,5.0,6,4,2,3,1.0,2.0,1491,372.75,2395
25,183,1,388,2,333,0.95,1.08,0.95,5.0,5,3,1,2,1.0,2.0,878,292.6666666666667,1599
25,184,1,184,1,297,0.35,0.0,0.35,0.0,23,21,1,11,1.0,10.0,7624,363.04761904761904,8105
25,185,1,128,1,253,0.5,4.83,0.5,4.83,6,4,1,3,1.0,2.0,976,244.0,1357
25,186,1,148,1,41,1.1,5.0,1.1,5.0,11,9,2,6,2.0,6.0,2749,305.44444444444446,2938
25,187,1,200,1,337,0.8,5.0,0.8,5.0,22,20,1,11,1.0,10.0,5729,286.45,6266
25,188,1,16,1,277,0.8,3.83,0.8,3.83,6,4,1,4,1.0,3.0,1598,399.5,1891
25,189,1,142,1,985,0.95,5.0,0.95,5.0,6,4,1,3,1.0,2.0,1106,276.5,2233
25,190,1,161,2,896,0.6,5.0,0.8,5.0,5,3,1,3,1.0,3.0,664,221.33333333333334,1721
25,191,1,216,2,250,0.2,2.33,1.1,5.0,5,3,1,2,1.0,2.0,1112,370.6666666666667,1578
25,192,1,228,2,188,0.0,5.0,1.4,5.0,5,3,1,2,1.0,2.0,804,268.0,1220
25,193,1,193,1,195,1.1,5.0,1.1,5.0,5,3,1,3,1.0,2.0,854,284.6666666666667,1242
25,194,1,48,2,142,1.55,5.0,0.65,5.0,6,4,1,3,1.0,3.0,1176,294.0,1366
25,195,1,131,2,81,0.05,5.0,0.95,1.33,11,9,1,6,1.0,6.0,3296,366.22222222222223,3508
25,196,1,147,1,241,0.5,5.0,0.5,5.0,6,4,1,3,1.0,2.0,1048,262.0,1436
25,197,1,112,2,331,0.5,5.0,0.8,3.58,7,5,1,3,1.0,3.0,952,190.4,1395
25,198,1,156,1,71,0.95,5.0,0.95,5.0,6,4,1,3,1.0,2.0,1142,285.5,1369
25,199,1,145,2,539,0.5,5.0,0.8,5.0,4,2,1,2,,,0,0.0,1110
25,200,1,202,1,540,0.5,5.0,0.5,5.0,15,13,1,7,1.0,6.0,6036,464.3076923076923,6778
25,201,1,173,2,139,1.1,5.0,0.95,5.0,6,4,2,3,1.0,2.0,1460,365.0,1772
25,202,1,432,1,404,0.35,0.0,0.35,0.0,17,15,2,8,2.0,8.0,4812,320.8,5648
25,203,1,44,2,416,1.55,5.0,1.1,2.33,6,4,1,3,1.0,3.0,1148,287.0,1608
25,204,1,135,2,726,0.8,3.83,0.0,5.0,5,3,1,2,1.0,2.0,838,279.3333333333333,1699
25,205,1,290,2,361,1.1,3.83,0.95,0.0,8,6,1,4,1.0,4.0,1788,298.0,2439
25,206,1,79,1,92,0.05,2.33,0.05,2.33,6,4,1,4,1.0,3.0,1116,279.0,1287
25,207,1,171,2,254,0.0,5.0,0.5,3.83,7,5,2,4,2.0,3.0,1558,311.6,1983
25,208,1,618,1,99,0.0,5.0,0.0,5.0,5,3,1,2,2.0,2.0,842,280.6666666666667,1559
25,209,1,469,2,264,0.8,5.0,1.1,0.0,5,3,2,3,2.0,2.0,594,198.0,1327
25,210,1,596,2,558,0.5,5.0,1.1,5.0,3,1,1,1,,,0,0.0,1355
25,211,1,492,1,560,0.5,4.83,0.5,4.83,12,10,2,6,2.0,6.0,3656,365.6,4708
25,212,1,46,2,372,0.95,1.33,0.8,3.83,6,4,1,3,1.0,3.0,1186,296.5,1604
25,213,1,238,2,456,0.95,5.0,0.0,0.0,5,3,1,2,1.0,2.0,1084,361.3333333333333,1778
25,214,1,197,2,458,0.8,5.0,0.6,5.0,6,4,2,3,1.0,2.0,932,233.0,1587
25,215,1,174,2,256,1.1,5.0,0.2,5.0,7,5,2,4,2.0,3.0,1684,336.8,2114
25,216,1,121,2,232,1.25,5.0,0.5,3.83,6,4,2,3,1.0,2.0,1234,308.5,1587
25,217,1,225,2,383,0.95,1.08,0.35,3.75,6,4,1,3,1.0,3.0,852,213.0,1460
25,218,1,146,1,287,0.0,0.0,0.0,0.0,5,3,1,3,1.0,2.0,1214,404.6666666666667,1647
25,219,1,176,1,76,0.0,5.0,0.0,5.0,6,4,1,4,1.0,3.0,1034,258.5,1286
25,220,1,227,1,250,0.8,5.0,0.8,5.0,13,11,1,6,2.0,6.0,3874,352.1818181818182,4351
25,221,1,180,1,79,0.2,5.0,0.2,5.0,16,14,1,7,2.0,7.0,5040,360.0,5299
25,222,1,60,2,122,0.95,5.0,0.95,1.08,7,5,1,3,1.0,3.0,1394,278.8,1576
25,223,1,172,2,489,0.8,0.58,0.35,5.0,7,5,1,3,1.0,3.0,1580,316.0,2241
25,224,1,34,2,41,0.0,5.0,0.0,0.0,8,6,2,4,1.0,3.0,1632,272.0,1707
25,225,1,0,2,291,0.8,3.83,0.5,5.0,11,9,2,7,2.0,6.0,2900,322.22222222222223,3191
25,226,1,218,1,329,0.95,5.0,0.95,5.0,6,4,1,3,1.0,2.0,1120,280.0,1667
25,227,1,608,1,235,0.95,5.0,0.95,5.0,6,4,2,3,2.0,3.0,986,246.5,1829
25,228,1,213,2,358,0.2,5.0,0.35,3.75,10,8,2,7,2.0,6.0,2262,282.75,2833
25,229,1,248,1,403,0.6,5.0,0.6,5.0,10,8,1,5,1.0,4.0,3097,387.125,3748
25,230,1,340,2,363,0.95,5.0,0.35,5.0,7,5,1,3,1.0,3.0,1608,321.6,2311
25,231,1,540,2,221,0.65,5.0,0.0,5.0,4,2,2,2,,,0,0.0,1282
25,232,1,185,2,304,0.5,5.0,0.05,5.0,5,3,1,2,1.0,2.0,680,226.66666666666666,1169
25,233,1,152,2,239,0.95,5.0,0.2,5.0,5,3,1,2,1.0,2.0,1170,390.0,1561
25,234,1,137,2,334,0.0,5.0,1.1,2.33,7,5,1,3,1.0,3.0,1158,231.6,1629
25,235,1,188,1,55,1.4,5.0,1.4,5.0,26,24,1,15,1.0,14.0,9402,391.75,9645
25,236,1,195,2,386,0.95,0.0,0.5,5.0,5,3,1,2,1.0,2.0,934,311.3333333333333,1515
25,237,1,203,2,82,0.5,5.0,0.5,5.0,13,11,2,7,2.0,6.0,4942,449.27272727272725,5227
25,238,1,160,2,259,0.5,5.0,0.0,2.33,7,5,1,3,1.0,3.0,1248,249.6,1667
25,239,1,183,2,183,0.8,3.58,0.95,5.0,7,5,2,4,2.0,3.0,1422,284.4,1788
26,0,1,264,2,479,0.15,4.08,0.5,0.83,17,15,2,9,2.0,8.0,4591,306.06666666666666,5334
26,1,1,221,1,786,0.5,0.58,0.5,0.58,52,50,1,30,1.0,29.0,17190,343.8,18197
26,2,2,542,2,1077,0.65,3.08,0.65,3.08,18,16,2,10,2.0,9.0,5753,359.5625,7372
26,3,1,356,1,177,0.65,3.08,0.65,3.08,11,9,1,7,1.0,6.0,2914,323.77777777777777,3447
26,4,2,162,2,785,0.65,3.83,0.65,3.83,96,94,2,52,2.0,51.0,35224,374.72340425531917,36171
26,5,1,296,2,1165,0.65,3.83,0.5,4.33,27,25,1,16,1.0,16.0,6919,276.76,8380
26,6,2,350,2,510,1.1,4.83,1.1,4.83,27,25,2,15,2.0,14.0,8465,338.6,9325
26,7,2,560,1,115,0.2,0.0,1.55,0.58,21,19,1,10,2.0,10.0,7078,372.5263157894737,7753
26,8,1,528,2,101,1.7,5.0,2.0,3.58,14,12,1,6,1.0,6.0,4083,340.25,4712
26,9,1,580,2,98,0.5,0.08,0.0,3.83,11,9,2,5,1.0,4.0,2893,321.44444444444446,3571
26,10,1,180,2,346,0.95,3.83,1.55,1.08,13,11,2,8,2.0,7.0,3568,324.3636363636364,4094
