parcode,trial,microfix1,microfix2,microfix1_drop,microfix2_drop,microfix_1_drop_timeavg,microfix_2_drop_timeavg
23,84,3,2,2,0,253.0,
23,85,4,3,3,2,249.0,148.0
23,86,2,3,1,1,320.0,264.0
23,87,3,3,2,2,243.5,206.0
23,88,3,2,2,1,298.0,212.0
23,89,4,2,2,1,247.5,192.0
23,90,3,5,1,2,220.0,198.0
23,91,5,6,4,4,345.0,199.0
23,92,3,5,2,3,315.0,262.3333333333333
23,93,2,4,1,2,580.0,209.5
23,94,3,4,2,2,280.0,232.0
23,95,4,2,3,1,325.6666666666667,190.0
23,96,5,2,4,1,429.75,252.0
23,97,2,2,1,1,607.0,280.0
23,98,5,2,4,1,314.75,222.0
23,99,3,1,2,0,358.5,
23,100,4,6,3,4,221.33333333333334,257.0
23,101,2,3,1,1,160.0,107.0
23,102,2,5,1,3,252.0,172.66666666666666
23,103,3,4,2,2,221.0,207.0
23,104,4,2,3,1,300.0,232.0
23,105,3,4,2,2,180.0,157.0
23,106,2,3,1,2,494.0,154.0
23,107,3,5,2,3,275.0,137.66666666666666
23,108,3,3,2,2,236.5,151.0
23,109,2,2,1,1,351.0,192.0
23,110,2,3,1,2,303.0,139.0
23,111,0,3,0,2,,297.5
23,112,2,2,1,1,427.0,256.0
23,113,7,5,5,2,186.4,233.0
23,114,2,5,1,3,212.0,159.33333333333334
23,115,3,3,2,1,404.0,202.0
23,116,4,3,3,2,366.0,168.0
23,117,4,3,3,2,308.0,143.0
23,118,3,2,2,1,232.0,272.0
23,119,1,4,0,2,,295.5
23,120,4,3,3,1,187.33333333333334,432.0
23,121,1,3,0,1,,234.0
23,122,3,3,2,2,378.0,218.0
23,123,4,5,3,3,193.33333333333334,236.33333333333334
23,124,5,3,3,1,234.66666666666666,286.0
23,125,2,3,1,1,222.0,246.0
23,126,5,5,3,3,215.0,194.0
23,127,1,4,0,2,,188.5
23,128,3,3,1,1,324.0,198.0
23,129,2,2,1,0,244.0,
23,130,3,2,2,1,370.5,254.0
23,131,2,2,1,1,334.0,346.0
23,132,2,2,1,1,335.0,244.0
23,133,5,3,3,2,258.3333333333333,273.0
23,134,3,5,2,3,382.0,291.3333333333333
23,135,3,3,2,2,195.0,216.0
23,136,4,4,3,2,242.66666666666666,211.0
23,137,4,2,3,1,257.6666666666667,184.0
23,138,2,5,1,3,274.0,242.66666666666666
23,139,2,4,1,2,312.0,325.0
23,140,2,4,1,2,246.0,375.5
23,141,3,2,2,1,192.5,246.0
23,142,2,2,1,0,172.0,
23,143,1,3,0,2,,143.0
23,144,3,3,2,2,290.5,189.0
23,145,2,3,1,2,428.0,181.0
23,146,4,2,3,1,298.3333333333333,194.0
23,147,2,3,1,1,234.0,200.0
23,148,2,4,1,2,262.0,162.5
23,149,1,3,0,1,,164.0
23,150,2,3,1,1,176.0,294.0
23,151,2,4,1,2,284.0,301.0
23,152,2,4,1,2,308.0,220.0
23,153,2,2,1,1,252.0,276.0
23,154,2,3,1,1,256.0,224.0
23,155,5,5,2,2,486.5,150.0
23,156,3,4,2,3,229.0,150.0
23,157,2,5,1,3,64.0,131.33333333333334
23,158,2,4,1,2,162.0,243.5
23,159,3,4,2,2,195.0,216.0
23,160,3,3,1,2,180.0,264.0
23,161,2,2,1,1,315.0,166.0
23,162,2,3,1,2,461.0,164.0
23,163,3,2,2,1,237.0,184.0
23,164,3,4,1,2,248.0,213.0
23,165,2,2,1,0,264.0,
23,166,4,4,2,2,277.0,323.0
23,167,2,4,1,2,182.0,277.5
23,168,2,2,1,1,363.0,274.0
23,169,3,2,2,1,250.0,106.0
23,170,2,2,1,1,340.0,220.0
23,171,2,4,1,2,206.0,133.0
23,172,2,2,1,1,288.0,242.0
23,173,3,2,2,1,322.0,358.0
23,174,2,4,1,2,258.0,177.0
23,175,2,5,1,3,220.0,158.66666666666666
23,176,2,3,1,1,148.0,244.0
23,177,1,4,0,2,,329.0
23,178,3,1,2,0,199.5,
23,179,3,3,2,1,238.0,254.0
23,180,3,5,1,3,325.0,250.0
23,181,3,3,2,2,255.5,202.0
23,182,3,2,2,1,212.0,266.0
23,183,2,2,1,1,115.0,182.0
23,184,2,4,1,2,356.0,133.5
23,185,4,2,3,1,242.66666666666666,274.0
23,186,2,2,1,1,263.0,240.0
23,187,2,3,1,1,204.0,322.0
23,188,3,3,2,2,300.5,134.0
23,189,2,2,1,1,257.0,232.0
23,190,2,6,1,4,60.0,214.25
23,191,2,3,1,1,214.0,172.0
23,192,3,2,2,1,398.5,210.0
23,193,3,3,2,2,191.5,212.0
23,194,9,4,6,1,230.16666666666666,212.0
23,195,3,3,2,2,176.5,204.0
23,196,3,4,2,2,371.0,278.0
23,197,3,6,1,3,338.0,210.0
23,198,2,5,1,3,226.0,215.66666666666666
23,199,2,4,1,2,498.0,180.5
23,200,1,4,0,1,,356.0
23,201,3,3,2,1,184.0,240.0
23,202,3,4,2,2,207.0,147.5
23,203,2,3,1,1,224.0,214.0
23,204,3,9,2,7,262.0,266.57142857142856
23,205,2,1,1,0,203.0,
23,206,1,3,0,1,,152.0
23,207,2,4,1,2,274.0,227.5
23,208,2,2,1,1,485.0,236.0
23,209,2,2,1,0,328.0,
23,210,3,2,2,1,259.0,244.0
23,211,2,2,1,1,592.0,166.0
23,212,2,3,1,1,198.0,226.0
23,213,3,2,2,1,300.5,228.0
23,214,3,4,2,2,323.0,278.0
23,215,2,3,1,2,1002.0,177.0
23,216,3,2,1,1,268.0,152.0
23,217,2,3,1,1,226.0,198.0
23,218,2,6,1,4,554.0,165.25
23,219,2,5,1,3,236.0,134.66666666666666
23,220,2,4,1,2,308.0,126.5
23,221,1,3,0,1,,206.0
23,222,2,3,1,1,190.0,236.0
23,223,2,3,1,1,182.0,222.0
23,224,2,2,1,1,504.0,232.0
23,225,2,2,1,1,161.0,186.0
23,226,1,5,0,3,,145.66666666666666
23,227,2,2,1,1,424.0,196.0
23,228,2,4,1,2,192.0,176.0
23,229,2,4,1,3,314.0,158.66666666666666
23,230,2,2,1,1,254.0,176.0
23,231,2,3,1,1,424.0,242.0
23,232,1,4,0,2,,150.0
23,233,4,2,3,1,258.6666666666667,216.0
23,234,2,2,1,1,327.0,142.0
23,235,7,2,6,1,409.1666666666667,230.0
23,236,0,3,0,2,,321.0
23,237,2,2,1,1,353.0,214.0
23,238,2,3,1,1,364.0,200.0
23,239,3,3,2,2,205.5,166.0
24,0,3,4,2,3,265.0,314.0
24,1,6,9,3,7,261.3333333333333,369.57142857142856
24,2,4,3,3,2,187.33333333333334,596.0
24,3,5,2,3,1,252.33333333333334,360.0
24,4,5,4,3,2,213.33333333333334,394.0
24,5,7,11,5,9,249.6,300.8888888888889
24,6,8,6,5,4,512.4,453.0
24,7,7,6,5,4,230.0,291.5
24,8,11,8,8,6,309.375,250.0
24,9,5,3,3,1,140.0,390.0
24,10,5,4,3,2,236.0,443.0
24,11,5,8,3,5,292.6666666666667,340.2
24,12,12,21,7,17,393.42857142857144,351.1764705882353
24,13,2,4,1,3,156.0,480.0
24,14,15,7,12,5,359.0833333333333,426.0
24,15,3,1,2,0,473.0,
24,16,7,12,4,9,255.0,324.22222222222223
24,17,4,7,2,5,298.0,422.8
24,18,9,20,6,17,288.3333333333333,329.29411764705884
24,19,6,6,4,3,399.5,314.6666666666667
24,20,5,3,3,2,145.66666666666666,210.0
24,21,10,7,6,5,209.5,307.6
24,22,5,2,3,1,299.3333333333333,480.0
24,23,6,3,4,2,248.5,411.0
24,24,3,2,1,1,102.0,484.0
24,25,7,4,5,3,339.8,370.6666666666667
24,26,5,5,3,3,268.0,400.0
24,27,9,4,5,2,291.2,457.0
24,28,7,14,4,10,321.0,341.8
24,29,7,2,5,1,330.0,650.0
24,30,6,9,3,5,383.3333333333333,353.2
24,31,14,12,11,9,382.45454545454544,367.77777777777777
24,32,4,3,2,0,192.0,
24,33,6,6,5,4,248.8,263.75
24,34,8,12,6,8,554.3333333333334,346.5
24,35,7,6,5,4,266.0,508.5
24,36,5,9,3,7,330.0,243.28571428571428
24,37,4,9,3,7,382.6666666666667,265.7142857142857
24,38,6,4,5,3,287.4,194.66666666666666
24,39,3,6,2,4,314.0,169.0
24,40,4,2,2,1,273.0,210.0
24,41,6,8,4,6,308.0,266.0
24,42,3,2,2,1,161.0,772.0
24,43,6,5,4,3,264.0,438.0
24,44,8,4,6,3,391.0,360.0
24,45,2,3,1,2,450.0,639.0
24,46,3,2,2,1,260.0,673.0
24,47,12,15,9,12,354.8888888888889,353.4166666666667
24,48,7,6,5,4,268.0,409.25
24,49,3,3,2,2,211.0,398.5
24,50,3,3,1,2,546.0,181.0
24,51,8,3,5,1,392.4,202.0
24,52,6,6,3,4,234.0,283.0
24,53,3,2,1,1,414.0,304.0
24,54,2,2,1,1,472.0,854.0
24,55,4,2,2,1,296.0,274.0
24,56,4,4,2,3,245.0,262.6666666666667
24,57,15,10,10,5,355.2,330.0
24,58,8,8,5,4,491.2,438.5
24,59,4,3,2,2,629.0,308.0
24,60,7,12,5,10,250.0,299.4
24,61,6,7,3,5,303.0,414.0
24,62,4,1,2,0,152.0,
24,63,3,2,1,1,158.0,226.0
24,64,4,2,3,1,357.3333333333333,880.0
24,65,8,9,6,5,317.3333333333333,241.6
24,66,5,3,4,2,256.5,438.5
24,67,6,6,5,5,320.4,389.6
24,68,5,8,3,6,273.3333333333333,362.6666666666667
24,69,5,3,3,2,257.3333333333333,260.0
24,70,4,4,3,3,514.0,652.6666666666666
24,71,6,7,4,6,235.25,351.6666666666667
24,72,9,7,6,3,267.0,287.3333333333333
24,73,4,3,2,1,492.0,512.0
24,74,5,4,3,2,447.3333333333333,449.5
24,75,7,4,5,3,228.0,491.3333333333333
24,76,4,3,2,2,331.0,387.0
24,77,4,4,3,3,248.66666666666666,354.6666666666667
24,78,11,16,8,14,475.125,390.85714285714283
24,79,5,4,3,3,215.33333333333334,353.3333333333333
24,80,3,3,2,2,632.0,463.0
24,81,2,3,1,2,180.0,338.5
24,82,6,6,4,4,236.5,358.0
24,83,4,3,2,2,278.0,375.0
24,84,4,6,3,5,193.33333333333334,353.6
24,85,3,2,1,1,172.0,256.0
24,86,4,5,2,4,182.0,381.5
24,87,7,2,5,1,843.2,118.0
24,88,3,5,2,4,268.0,297.0
24,89,4,4,3,3,313.3333333333333,362.6666666666667
24,90,3,6,1,4,398.0,372.0
24,91,13,6,11,4,323.27272727272725,617.0
24,92,12,12,6,7,278.0,352.57142857142856
24,93,4,1,2,0,525.0,
24,94,3,2,1,1,296.0,310.0
24,95,3,9,2,8,691.0,416.625
24,96,7,3,5,2,477.4,707.0
24,97,5,3,3,2,206.66666666666666,211.0
24,98,5,5,3,3,198.0,176.0
24,99,7,7,5,5,280.0,245.4
24,100,3,3,1,2,430.0,290.0
24,101,3,7,2,5,507.0,352.0
24,102,3,4,2,3,613.0,468.6666666666667
24,103,6,5,4,3,409.5,422.6666666666667
24,104,4,1,2,0,261.5,
24,105,5,1,3,0,348.0,
24,106,4,4,2,2,262.0,331.0
24,107,3,5,1,3,660.0,194.0
24,108,4,4,2,3,280.0,331.3333333333333
24,109,6,4,4,3,228.75,304.6666666666667
24,110,2,4,1,3,403.0,202.0
24,111,2,3,1,1,388.0,180.0
24,112,3,3,2,2,419.5,196.0
24,113,9,8,6,5,298.3333333333333,352.0
24,114,16,9,10,4,300.6,257.0
24,115,4,3,2,1,281.0,456.0
24,116,4,3,2,2,426.0,379.0
24,117,4,4,2,2,361.0,201.5
24,118,2,4,1,2,1040.0,181.5
24,119,3,6,2,4,305.0,266.0
24,120,5,2,3,1,379.3333333333333,308.0
24,121,5,4,3,3,207.66666666666666,308.0
24,122,3,2,1,1,862.0,828.0
24,123,2,2,1,1,348.0,420.0
24,124,7,5,5,3,240.0,309.0
24,125,2,2,1,1,643.0,74.0
24,126,5,6,3,5,243.33333333333334,271.6
24,127,4,3,3,2,189.0,218.0
24,128,8,9,5,6,279.8,388.0
24,129,3,6,0,3,,326.0
24,130,3,3,2,2,185.0,301.0
24,131,7,5,5,3,298.8,316.6666666666667
24,132,4,3,2,2,265.0,385.0
24,133,4,3,3,2,554.6666666666666,421.0
24,134,7,6,5,4,523.0,437.0
24,135,3,2,2,1,317.0,450.0
24,136,4,3,3,2,288.3333333333333,246.0
24,137,3,4,2,2,250.0,269.0
24,138,3,5,2,3,729.0,298.0
24,139,4,3,3,2,259.3333333333333,211.0
24,140,7,11,5,8,328.8,324.25
24,141,4,4,3,2,320.0,243.0
24,142,2,3,1,1,208.0,384.0
24,143,4,5,3,3,301.3333333333333,354.6666666666667
24,144,9,5,8,3,448.25,316.0
24,145,4,4,3,2,349.3333333333333,514.0
24,146,3,3,2,1,251.0,124.0
24,147,2,2,1,1,430.0,230.0
24,148,3,5,1,3,666.0,342.0
24,149,2,4,1,2,320.0,215.0
24,150,2,4,1,2,240.0,317.0
24,151,3,4,2,3,439.5,264.0
24,152,5,14,4,12,326.5,348.8333333333333
24,153,2,5,0,3,,270.6666666666667
24,154,2,3,1,2,557.0,225.0
24,155,9,4,7,2,304.14285714285717,277.0
24,156,2,2,1,1,746.0,284.0
24,157,2,2,1,1,335.0,144.0
24,158,2,4,1,2,236.0,267.0
24,159,1,3,0,1,,190.0
24,160,2,3,1,1,230.0,412.0
24,161,3,7,2,5,362.0,316.4
24,162,2,3,1,2,541.0,204.0
24,163,4,3,2,1,583.0,158.0
24,164,2,6,1,4,648.0,239.5
24,165,4,6,3,4,437.3333333333333,269.75
24,166,2,4,1,2,392.0,324.0
24,167,2,3,1,2,838.0,209.0
24,168,6,4,4,2,377.0,780.0
24,169,2,4,1,2,260.0,178.0
24,170,2,6,1,4,1206.0,445.75
24,171,3,6,1,4,654.0,362.5
24,172,4,2,3,1,256.0,200.0
24,173,4,3,3,2,404.0,272.0
24,174,2,4,1,2,410.0,248.0
24,175,4,5,2,3,305.0,252.66666666666666
24,176,1,3,0,1,,202.0
24,177,2,2,1,1,681.0,232.0
24,178,2,3,1,1,186.0,262.0
24,179,2,2,1,1,267.0,318.0
24,180,3,4,2,3,499.0,229.0
24,181,2,4,1,2,574.0,132.0
24,182,4,4,2,2,346.0,356.0
24,183,7,9,5,6,355.2,404.1666666666667
24,184,7,6,6,5,329.0,350.8
24,185,2,2,1,1,494.0,292.0
24,186,2,4,1,2,214.0,170.0
24,187,1,3,0,1,,248.0
24,188,3,4,1,2,262.0,503.0
24,189,3,1,1,0,374.0,
24,190,3,3,2,2,642.0,550.0
24,191,2,3,1,2,490.0,232.0
24,192,1,3,0,1,,268.0
24,193,6,8,3,5,360.0,262.8
24,194,2,3,1,2,569.0,163.0
24,195,4,6,1,3,334.0,294.6666666666667
24,196,4,3,2,1,215.0,260.0
24,197,4,2,3,1,264.3333333333333,188.0
24,198,3,3,1,1,346.0,204.0
24,199,5,3,3,1,381.3333333333333,376.0
24,200,1,2,0,1,,216.0
24,201,2,2,1,1,295.0,152.0
24,202,3,4,2,2,453.0,341.0
24,203,2,3,1,1,208.0,248.0
24,204,5,2,3,0,276.6666666666667,
24,205,3,4,1,1,292.0,110.0
24,206,2,3,1,1,520.0,218.0
24,207,2,3,1,1,222.0,238.0
24,208,6,6,4,3,316.5,391.3333333333333
24,209,2,4,1,2,388.0,583.5
24,210,5,3,3,1,358.0,278.0
24,211,2,5,1,3,920.0,430.3333333333333
24,212,4,4,2,2,400.0,206.0
24,213,1,4,0,2,,205.0
24,214,4,4,2,2,270.0,365.0
24,215,3,3,1,1,290.0,282.0
24,216,2,3,1,1,438.0,398.0
24,217,3,3,2,1,265.0,300.0
24,218,2,3,1,1,374.0,234.0
24,219,2,6,1,4,284.0,258.75
24,220,2,3,0,1,,238.0
24,221,3,2,1,1,334.0,200.0
24,222,2,3,1,1,234.0,274.0
24,223,3,5,1,3,356.0,369.3333333333333
24,224,2,3,1,1,388.0,190.0
24,225,3,5,1,2,344.0,175.0
24,226,3,3,2,2,285.5,183.0
24,227,2,3,1,1,196.0,268.0
24,228,3,4,1,2,286.0,430.0
24,229,4,6,2,4,411.5,414.5
24,230,2,4,1,2,232.0,215.0
24,231,4,5,2,3,397.0,189.33333333333334
24,232,1,3,0,1,,318.0
24,233,1,2,0,1,,258.0
24,234,2,4,1,2,404.0,149.0
24,235,4,6,1,3,286.0,259.3333333333333
24,236,5,10,3,8,419.0,272.25
24,237,4,5,2,3,271.0,745.3333333333334
24,238,3,4,2,2,651.0,583.0
24,239,6,4,3,1,233.33333333333334,374.0
26,0,18,13,16,11,371.875,322.90909090909093
26,1,14,23,10,18,303.8,375.6111111111111
26,2,3,6,2,4,296.0,444.0
26,3,6,10,4,8,398.5,342.75
26,4,13,21,10,18,295.0,321.94444444444446
26,5,5,7,4,5,288.5,357.6
26,6,13,8,12,6,307.5,288.6666666666667
26,7,5,5,3,3,433.3333333333333,225.33333333333334
26,8,4,4,3,3,772.0,270.0
26,9,4,6,2,4,455.0,396.5
26,10,7,8,5,6,459.8,265.3333333333333
26,11,17,14,14,11,430.5,231.0909090909091
26,12,3,5,2,3,375.0,520.3333333333334
26,13,14,11,12,9,501.4166666666667,261.77777777777777
26,14,10,13,8,10,470.0,323.9
26,15,5,7,4,5,425.5,368.6
26,16,5,5,3,2,308.0,293.0
26,17,9,12,6,10,463.0,346.6
26,18,6,5,5,2,332.0,569.5
26,19,3,3,2,1,288.0,184.0
26,20,13,7,11,4,302.54545454545456,255.0
26,21,9,5,8,3,288.0,492.0
26,22,4,5,3,3,400.0,505.6666666666667
26,23,4,8,2,6,323.0,446.6666666666667
26,24,20,12,17,9,378.88235294117646,274.8888888888889
26,25,2,4,1,2,436.0,260.0
26,26,6,9,4,7,295.75,241.14285714285714
26,27,4,18,2,14,665.0,277.14285714285717
26,28,3,12,1,10,372.0,241.6
26,29,9,7,8,5,391.25,448.2
26,30,3,7,1,5,494.0,275.6
26,31,11,12,9,10,278.8888888888889,303.8
26,32,7,5,5,3,218.6,231.33333333333334
26,33,6,9,4,6,377.5,441.6666666666667
26,34,2,3,1,1,448.0,514.0
26,35,3,5,2,3,228.0,216.33333333333334
26,36,38,12,31,8,278.38709677419354,291.25
26,37,4,6,3,4,242.0,385.0
26,38,2,5,1,3,364.0,161.0
26,39,4,5,2,2,293.0,213.0
26,40,9,10,6,7,340.6666666666667,369.85714285714283
26,41,8,7,7,5,326.2857142857143,401.6
26,42,20,4,18,2,241.66666666666666,483.0
26,43,5,4,3,2,312.3333333333333,238.0
26,44,6,14,4,11,303.0,312.27272727272725
26,45,9,4,5,2,357.4,288.0
26,46,5,6,4,4,376.0,316.75
26,47,2,5,1,3,586.0,139.66666666666666
26,48,10,4,5,0,281.0,
26,49,9,4,6,2,267.3333333333333,340.0
26,50,4,5,3,3,334.6666666666667,748.3333333333334
26,51,8,14,6,11,307.0,279.72727272727275
26,52,8,7,7,5,378.2857142857143,413.4
26,53,7,4,5,2,503.0,242.0
26,54,2,3,1,1,350.0,795.0
26,55,15,8,13,5,304.7692307692308,278.0
26,56,4,3,1,1,822.0,382.0
26,57,6,3,4,1,390.5,352.0
26,58,8,13,6,10,353.0,341.3
26,59,5,5,3,3,272.0,366.6666666666667
26,60,13,12,11,9,350.1818181818182,293.3333333333333
26,61,3,4,1,2,144.0,176.0
26,62,13,7,11,5,319.27272727272725,354.8
26,63,3,5,2,3,265.0,515.3333333333334
26,64,2,4,1,1,356.0,1230.0
26,65,6,5,4,3,301.0,204.0
26,66,4,11,2,8,529.0,304.75
26,67,4,6,2,4,285.0,243.0
26,68,3,4,1,2,268.0,360.0
26,69,7,4,5,2,332.2,253.0
26,70,8,5,6,3,460.5,359.3333333333333
26,71,3,6,2,4,438.0,492.75
26,72,6,6,4,4,246.0,199.5
26,73,2,5,1,3,228.0,272.3333333333333
26,74,3,5,2,3,575.0,263.6666666666667
26,75,7,5,5,3,282.4,156.0
26,76,12,17,8,12,456.25,274.25
26,77,3,6,2,4,887.0,595.0
26,78,7,7,4,5,409.0,364.4
26,79,12,12,10,9,409.8,293.55555555555554
26,80,3,5,2,3,413.0,501.3333333333333
26,81,10,5,8,3,364.5,422.0
26,82,5,5,3,3,506.6666666666667,282.0
26,83,4,8,2,6,767.5,328.6666666666667
26,84,1,3,0,2,,218.0
26,85,5,4,3,2,364.6666666666667,235.0
26,86,3,3,2,1,852.0,248.0
26,87,4,5,2,3,375.0,186.66666666666666
26,88,4,7,2,5,241.0,386.4
26,89,4,4,2,2,343.0,213.0
26,90,13,8,10,6,322.3,428.6666666666667
26,91,5,7,4,5,301.5,687.6
26,92,7,4,5,2,207.4,157.0
26,93,5,5,3,3,465.3333333333333,230.0
26,94,2,5,1,3,292.0,181.66666666666666
26,95,6,3,5,1,254.8,416.0
26,96,4,3,3,1,375.3333333333333,358.0
26,97,11,10,9,7,332.0,283.85714285714283
26,98,6,3,5,1,325.2,384.0
26,99,6,6,3,3,318.6666666666667,408.6666666666667
26,100,9,8,6,5,385.6666666666667,249.6
26,101,9,5,7,2,286.2857142857143,236.0
26,102,4,11,2,9,463.0,261.55555555555554
26,103,6,7,5,5,531.6,276.8
26,104,11,15,7,11,261.0,145.45454545454547
26,105,6,3,5,1,371.2,386.0
26,106,4,6,3,4,304.0,194.5
26,107,16,10,13,7,386.2307692307692,224.85714285714286
26,108,9,13,7,10,360.14285714285717,285.4
26,109,2,7,1,5,340.0,192.6
26,110,5,4,4,2,274.5,181.0
26,111,9,5,7,3,237.0,214.0
26,112,3,5,2,3,335.0,229.33333333333334
26,113,7,4,4,2,246.5,388.0
26,114,3,3,2,1,494.0,270.0
26,115,4,8,3,6,224.66666666666666,285.6666666666667
26,116,2,4,1,2,142.0,188.0
26,117,4,9,2,7,112.5,279.14285714285717
26,118,4,5,2,3,500.0,251.33333333333334
26,119,1,5,0,3,,229.33333333333334
26,120,5,12,3,9,861.3333333333334,297.44444444444446
26,121,2,6,1,3,296.0,232.66666666666666
26,122,2,7,1,5,588.0,439.2
26,123,3,7,2,5,269.0,379.2
26,124,5,6,3,4,256.3333333333333,410.0
26,125,3,7,2,4,593.0,354.0
26,126,1,5,0,3,,160.66666666666666
26,127,3,8,2,6,288.0,197.16666666666666
26,128,7,4,5,2,358.4,225.0
26,129,4,6,2,4,364.0,469.75
26,130,2,6,1,4,320.0,179.75
26,131,4,5,3,3,399.3333333333333,209.33333333333334
26,132,8,9,5,7,448.6,416.85714285714283
26,133,4,5,3,3,302.6666666666667,602.6666666666666
26,134,2,6,1,4,164.0,183.5
26,135,5,5,4,3,423.5,326.0
26,136,2,7,1,4,166.0,201.5
26,137,3,6,2,3,401.0,348.0
26,138,5,4,3,2,474.6666666666667,327.0
26,139,4,7,3,5,333.3333333333333,297.8
26,140,4,5,3,3,354.6666666666667,204.33333333333334
26,141,7,4,5,2,257.2,451.0
26,142,8,12,5,9,270.8,240.33333333333334
26,143,10,9,6,7,271.8333333333333,294.2857142857143
26,144,6,13,3,9,252.66666666666666,362.22222222222223
26,145,7,11,5,8,458.8,232.0
26,146,11,8,9,5,260.22222222222223,335.6
26,147,6,10,3,5,433.3333333333333,183.6
26,148,2,4,1,2,240.0,150.0
26,149,5,3,3,1,449.6666666666667,344.0
26,150,6,5,5,3,326.4,156.66666666666666
26,151,7,11,4,9,226.25,311.3333333333333
26,152,2,5,1,3,476.0,222.33333333333334
26,153,4,8,2,6,619.0,316.3333333333333
26,154,5,3,4,2,223.5,213.0
26,155,4,8,2,6,309.0,294.0
26,156,1,5,0,3,,148.66666666666666
26,157,5,7,3,5,251.0,402.0
26,158,9,9,7,6,275.2857142857143,375.3333333333333
26,159,6,4,4,2,275.5,224.0
26,160,6,2,4,0,326.75,
26,161,5,5,3,3,401.6666666666667,198.66666666666666
26,162,3,2,2,1,252.5,358.0
26,163,5,4,3,2,240.0,196.0
26,164,6,5,5,3,312.8,192.66666666666666
26,165,5,5,3,3,359.3333333333333,230.0
26,166,7,8,5,6,299.2,303.0
26,167,4,5,2,3,346.0,209.33333333333334
26,168,6,5,4,3,281.5,184.66666666666666
26,169,5,7,3,5,649.3333333333334,175.6
26,170,3,3,2,1,573.0,288.0
26,171,11,3,9,1,333.1111111111111,276.0
26,172,4,4,3,2,291.3333333333333,198.0
26,173,6,5,4,3,203.0,188.66666666666666
26,174,4,4,2,2,288.0,180.0
26,175,2,3,1,1,404.0,290.0
26,176,6,5,4,2,306.5,414.0
26,177,4,5,3,3,412.0,343.6666666666667
26,178,6,5,5,3,340.8,175.0
26,179,6,6,4,4,187.75,198.0
26,180,9,4,8,2,280.75,254.0
26,181,2,3,1,2,475.0,252.0
26,182,6,14,4,12,250.5,232.33333333333334
26,183,4,2,2,1,310.0,312.0
26,184,2,2,1,1,454.0,302.0
26,185,7,5,5,3,318.4,186.0
26,186,2,2,1,1,271.0,464.0
26,187,6,5,5,3,283.2,223.33333333333334
26,188,8,6,6,4,306.6666666666667,202.5
26,189,3,4,2,2,189.0,187.0
26,190,5,4,4,2,357.5,264.0
26,191,4,6,3,5,316.0,247.2
26,192,8,7,6,4,258.3333333333333,238.0
26,193,5,6,4,4,280.5,217.75
26,194,6,8,4,6,380.0,334.6666666666667
26,195,5,2,4,1,293.75,134.0
26,196,3,2,2,1,499.5,348.0
26,197,6,7,4,5,327.75,262.0
26,198,6,5,5,3,314.8,236.0
26,199,2,2,1,1,195.0,350.0
26,200,4,5,3,2,271.3333333333333,838.0
26,201,2,4,1,3,426.0,578.3333333333334
26,202,2,2,0,1,,304.0
26,203,5,3,4,2,374.25,306.0
26,204,6,7,5,5,278.8,246.2
26,205,4,4,2,2,250.5,234.0
26,206,6,7,4,5,278.5,247.4
26,207,9,6,8,4,328.5,282.0
26,208,4,3,2,1,405.0,302.0
26,209,12,7,9,4,321.6666666666667,336.0
26,210,5,5,2,2,343.0,265.0
26,211,3,5,1,3,220.0,199.66666666666666
26,212,16,15,13,11,302.15384615384613,270.72727272727275
26,213,4,3,2,1,323.0,274.0
26,214,5,4,4,2,216.0,237.0
26,215,7,6,5,4,236.6,349.5
26,216,5,2,3,1,256.0,228.0
26,217,7,4,4,2,260.75,212.0
26,218,2,5,1,3,184.0,201.0
26,219,6,5,2,3,180.5,174.0
26,220,4,6,3,3,339.3333333333333,335.0
26,221,3,5,1,3,196.0,272.0
26,222,9,7,5,3,286.4,649.3333333333334
26,223,4,4,3,2,289.3333333333333,211.0
26,224,2,4,1,2,476.0,192.0
26,225,4,2,2,1,167.5,306.0
26,226,4,4,3,2,314.6666666666667,168.0
26,227,8,7,5,3,368.0,424.6666666666667
26,228,3,7,1,4,136.0,177.25
26,229,5,6,3,4,294.3333333333333,264.0
26,230,6,7,3,5,218.0,263.2
26,231,2,8,1,6,226.0,165.0
26,232,5,5,3,3,216.66666666666666,185.33333333333334
26,233,3,3,1,1,238.0,312.0
26,234,2,5,1,3,140.0,184.33333333333334
26,235,3,5,1,3,118.0,237.33333333333334
26,236,5,10,3,7,403.3333333333333,268.57142857142856
26,237,11,8,9,5,383.3333333333333,251.6
26,238,6,3,4,2,236.75,212.0
26,239,8,9,6,7,257.6666666666667,239.71428571428572
27,0,4,2,2,1,226.0,124.0
27,1,4,3,1,0,197.0,
27,2,4,1,2,0,250.5,
27,3,11,7,7,4,355.7142857142857,395.5
27,4,2,2,1,0,262.0,
27,5,4,3,2,1,297.0,416.0
27,6,6,8,3,4,195.33333333333334,591.5
27,7,3,1,1,0,242.0,
27,8,5,3,2,0,190.0,
27,9,4,6,2,2,252.0,380.0
27,10,2,2,1,1,188.0,430.0
27,11,2,2,0,1,,176.0
27,12,2,2,1,1,324.0,140.0
27,13,4,5,2,2,272.0,296.0
27,14,5,5,2,2,270.0,250.0
27,15,3,1,1,0,174.0,
27,16,2,1,0,0,,
27,17,3,2,1,1,204.0,470.0
27,18,3,2,1,1,230.0,198.0
