parcode,trial,fix_item,fix_time,rt,block
1,192,1,834,3783,2.0
1,192,2,579,3783,2.0
1,193,3,201,2920,2.0
1,193,1,622,2920,2.0
1,193,2,742,2920,2.0
1,193,1,902,2920,2.0
1,193,2,453,2920,2.0
1,194,3,207,4843,2.0
1,194,1,1466,4843,2.0
1,194,2,1256,4843,2.0
1,194,1,922,4843,2.0
1,194,2,992,4843,2.0
1,195,3,0,4843,2.0
1,195,2,608,5275,2.0
1,195,1,848,5275,2.0
1,195,2,318,5275,2.0
1,195,1,534,5275,2.0
1,195,2,542,5275,2.0
1,195,1,1100,5275,2.0
1,195,2,1100,5275,2.0
1,195,1,225,5275,2.0
1,196,3,221,5630,2.0
1,196,1,746,5630,2.0
1,196,2,1058,5630,2.0
1,196,1,1308,5630,2.0
1,196,2,1228,5630,2.0
1,196,1,668,5630,2.0
1,196,2,401,5630,2.0
1,197,3,206,1871,2.0
1,197,1,468,1871,2.0
1,197,2,692,1871,2.0
1,197,1,505,1871,2.0
1,198,3,264,4173,2.0
1,198,1,490,4173,2.0
1,198,2,644,4173,2.0
1,198,1,1056,4173,2.0
1,198,2,622,4173,2.0
1,198,1,568,4173,2.0
1,198,2,529,4173,2.0
1,199,3,247,2828,2.0
1,199,1,712,2828,2.0
1,199,2,674,2828,2.0
1,199,1,578,2828,2.0
1,199,2,617,2828,2.0
1,200,3,0,2828,1.0
1,200,2,637,2166,1.0
1,200,1,694,2166,1.0
1,200,2,448,2166,1.0
1,200,1,387,2166,1.0
1,201,3,9,2263,1.0
1,201,0,216,2263,1.0
1,201,2,342,2263,1.0
1,201,1,622,2263,1.0
1,201,2,732,2263,1.0
1,201,1,342,2263,1.0
1,202,3,227,1491,1.0
1,202,1,450,1491,1.0
1,202,2,814,1491,1.0
1,203,3,0,1491,1.0
1,203,2,263,1697,1.0
1,203,1,488,1697,1.0
1,203,2,552,1697,1.0
1,203,1,394,1697,1.0
1,204,3,215,2250,1.0
1,204,1,448,2250,1.0
1,204,2,630,2250,1.0
1,204,1,542,2250,1.0
1,204,2,415,2250,1.0
1,205,3,0,2250,1.0
1,205,1,479,2017,1.0
1,205,2,712,2017,1.0
1,205,1,826,2017,1.0
1,206,3,202,2098,1.0
1,206,1,568,2098,1.0
1,206,2,592,2098,1.0
1,206,1,350,2098,1.0
1,206,2,386,2098,1.0
1,207,3,214,1744,1.0
1,207,1,544,1744,1.0
1,207,2,590,1744,1.0
1,207,1,396,1744,1.0
1,208,3,0,1744,1.0
1,208,2,36,2002,1.0
1,208,0,198,2002,1.0
1,208,1,754,2002,1.0
1,208,2,762,2002,1.0
1,208,1,252,2002,1.0
1,209,3,224,2099,1.0
1,209,1,560,2099,1.0
1,209,2,624,2099,1.0
1,209,1,691,2099,1.0
1,210,3,206,4340,1.0
1,210,1,522,4340,1.0
1,210,2,874,4340,1.0
1,210,1,948,4340,1.0
1,210,0,232,4340,1.0
1,210,2,790,4340,1.0
1,210,1,768,4340,1.0
1,211,3,68,2085,1.0
1,211,1,690,2085,1.0
1,211,2,1327,2085,1.0
1,212,3,29,2755,1.0
1,212,0,202,2755,1.0
1,212,1,652,2755,1.0
1,212,2,956,2755,1.0
1,212,1,510,2755,1.0
1,212,2,406,2755,1.0
1,213,3,198,2265,1.0
1,213,1,566,2265,1.0
1,213,2,1010,2265,1.0
1,213,1,491,2265,1.0
1,214,3,241,1866,1.0
1,214,1,602,1866,1.0
1,214,2,1023,1866,1.0
1,215,3,0,1866,1.0
1,215,2,205,2166,1.0
1,215,1,962,2166,1.0
1,215,2,542,2166,1.0
1,215,1,457,2166,1.0
1,216,3,221,4828,1.0
1,216,1,596,4828,1.0
1,216,2,736,4828,1.0
1,216,1,1204,4828,1.0
1,216,2,896,4828,1.0
1,216,1,656,4828,1.0
1,216,2,519,4828,1.0
1,217,3,240,2376,1.0
1,217,1,584,2376,1.0
1,217,0,114,2376,1.0
1,217,2,912,2376,1.0
1,217,1,526,2376,1.0
1,218,3,208,2106,1.0
1,218,1,770,2106,1.0
1,218,2,708,2106,1.0
1,218,1,420,2106,1.0
1,219,3,236,2328,1.0
1,219,1,726,2328,1.0
1,219,2,686,2328,1.0
1,219,1,680,2328,1.0
1,220,3,188,4574,1.0
1,220,1,560,4574,1.0
1,220,2,588,4574,1.0
1,220,1,552,4574,1.0
1,220,2,950,4574,1.0
1,220,1,750,4574,1.0
1,220,2,420,4574,1.0
1,220,1,566,4574,1.0
1,221,3,31,1708,1.0
1,221,2,280,1708,1.0
1,221,1,712,1708,1.0
1,221,2,685,1708,1.0
1,222,3,232,1739,1.0
1,222,1,580,1739,1.0
1,222,2,927,1739,1.0
1,223,3,233,1466,1.0
1,223,1,654,1466,1.0
1,223,2,579,1466,1.0
1,224,3,358,4432,1.0
1,224,1,490,4432,1.0
1,224,2,496,4432,1.0
1,224,1,744,4432,1.0
1,224,2,880,4432,1.0
1,224,1,1464,4432,1.0
1,225,3,195,1759,1.0
1,225,1,588,1759,1.0
1,225,2,976,1759,1.0
1,226,3,0,1759,1.0
1,226,2,223,1533,1.0
1,226,1,490,1533,1.0
1,226,2,820,1533,1.0
1,227,3,172,1556,1.0
1,227,1,418,1556,1.0
1,227,2,700,1556,1.0
1,227,1,266,1556,1.0
1,228,3,2,1545,1.0
1,228,0,238,1545,1.0
1,228,1,494,1545,1.0
1,228,2,572,1545,1.0
1,228,1,239,1545,1.0
1,229,3,0,1545,1.0
1,229,2,476,1291,1.0
1,229,1,430,1291,1.0
1,229,2,385,1291,1.0
1,230,3,210,1544,1.0
1,230,1,518,1544,1.0
1,230,2,816,1544,1.0
1,231,3,210,4190,1.0
1,231,1,598,4190,1.0
1,231,2,810,4190,1.0
1,231,1,1096,4190,1.0
1,231,2,1258,4190,1.0
1,231,1,218,4190,1.0
1,232,3,0,4190,1.0
1,232,2,303,1712,1.0
1,232,1,636,1712,1.0
1,232,2,773,1712,1.0
1,233,3,217,2958,1.0
1,233,1,606,2958,1.0
1,233,2,708,2958,1.0
1,233,1,766,2958,1.0
1,233,2,661,2958,1.0
1,234,3,221,1618,1.0
1,234,1,524,1618,1.0
1,234,2,476,1618,1.0
1,234,1,397,1618,1.0
1,235,3,0,1618,1.0
1,235,2,448,1474,1.0
1,235,1,1026,1474,1.0
1,236,3,208,1715,1.0
1,236,1,564,1715,1.0
1,236,2,608,1715,1.0
1,236,1,335,1715,1.0
1,237,3,0,1715,1.0
1,237,2,536,1819,1.0
1,237,1,688,1819,1.0
1,237,2,595,1819,1.0
1,238,3,2,1819,1.0
1,238,1,764,1454,1.0
1,238,2,688,1454,1.0
1,239,3,226,3480,1.0
1,239,1,1180,3480,1.0
1,239,2,1112,3480,1.0
1,239,1,962,3480,1.0
2,0,3,0,3480,2.0
2,0,2,201,4960,2.0
2,0,0,324,4960,2.0
2,0,2,254,4960,2.0
2,0,0,266,4960,2.0
2,0,2,672,4960,2.0
2,0,0,94,4960,2.0
2,0,2,722,4960,2.0
2,0,0,254,4960,2.0
2,0,2,198,4960,2.0
2,0,1,1975,4960,2.0
2,1,3,0,4960,2.0
2,1,2,399,6438,2.0
2,1,0,494,6438,2.0
2,1,2,3304,6438,2.0
2,1,1,1618,6438,2.0
2,1,2,623,6438,2.0
2,2,3,0,6438,2.0
2,2,2,1503,5125,2.0
2,2,0,418,5125,2.0
2,2,1,2224,5125,2.0
2,2,2,980,5125,2.0
2,3,3,0,5125,2.0
2,3,2,132,4268,2.0
2,3,1,202,4268,2.0
2,3,0,186,4268,2.0
2,3,1,1136,4268,2.0
2,3,2,1488,4268,2.0
2,3,0,220,4268,2.0
2,3,2,818,4268,2.0
2,3,1,86,4268,2.0
2,4,3,229,4726,2.0
2,4,0,552,4726,2.0
2,4,1,2048,4726,2.0
2,4,2,1897,4726,2.0
2,5,3,0,4726,2.0
2,5,2,3055,5392,2.0
2,5,1,1400,5392,2.0
2,5,0,824,5392,2.0
2,5,2,113,5392,2.0
2,6,3,0,5392,2.0
2,6,2,2013,3471,2.0
2,6,1,1458,3471,2.0
2,7,3,0,3471,2.0
2,7,2,2316,4299,2.0
2,7,1,938,4299,2.0
2,7,0,138,4299,2.0
2,7,1,907,4299,2.0
2,8,3,0,4299,2.0
2,8,2,2376,4299,2.0
2,8,1,1923,4299,2.0
2,9,3,0,4299,2.0
2,9,2,3060,4088,2.0
2,9,1,1028,4088,2.0
2,10,3,372,3147,2.0
2,10,2,1262,3147,2.0
2,10,1,1513,3147,2.0
2,11,3,0,3147,2.0
2,11,2,2824,3923,2.0
2,11,1,1099,3923,2.0
2,12,3,0,3923,2.0
2,12,2,1316,3889,2.0
2,12,1,2573,3889,2.0
2,13,3,0,3889,2.0
2,13,2,1493,4426,2.0
2,13,1,2933,4426,2.0
2,14,3,0,4426,2.0
2,14,2,1268,3035,2.0
2,14,1,1610,3035,2.0
2,14,2,157,3035,2.0
2,15,3,0,3035,2.0
2,15,2,1321,4915,2.0
2,15,1,3424,4915,2.0
2,15,2,170,4915,2.0
2,16,3,0,4915,2.0
2,16,2,3227,5395,2.0
2,16,0,302,5395,2.0
2,16,1,1866,5395,2.0
2,17,3,0,5395,2.0
2,17,2,1901,5623,2.0
2,17,1,3514,5623,2.0
2,17,2,208,5623,2.0
2,18,3,0,5623,2.0
2,18,2,3855,6208,2.0
2,18,1,2154,6208,2.0
2,18,2,199,6208,2.0
2,19,3,0,6208,2.0
2,19,2,1340,2323,2.0
2,19,1,818,2323,2.0
2,19,2,165,2323,2.0
2,20,3,0,2323,2.0
2,20,2,1029,3491,2.0
2,20,1,2462,3491,2.0
2,21,3,0,3491,2.0
2,21,2,3153,5468,2.0
2,21,1,2315,5468,2.0
2,22,3,0,5468,2.0
2,22,2,2869,6446,2.0
2,22,1,2064,6446,2.0
2,22,2,1513,6446,2.0
2,23,3,190,4541,2.0
2,23,0,422,4541,2.0
2,23,1,2746,4541,2.0
2,23,2,1183,4541,2.0
2,24,3,0,4541,2.0
2,24,2,815,3991,2.0
2,24,0,624,3991,2.0
2,24,2,1822,3991,2.0
2,24,1,730,3991,2.0
2,25,3,302,4235,2.0
2,25,0,450,4235,2.0
2,25,1,1226,4235,2.0
2,25,2,2257,4235,2.0
2,26,3,0,4235,2.0
2,26,2,2981,5489,2.0
2,26,1,2508,5489,2.0
2,27,3,0,5489,2.0
2,27,2,3134,6380,2.0
2,27,1,3246,6380,2.0
2,28,3,0,6380,2.0
2,28,2,1662,3385,2.0
2,28,1,854,3385,2.0
2,28,2,869,3385,2.0
2,29,3,0,3385,2.0
2,29,2,2346,4479,2.0
2,29,1,2133,4479,2.0
2,30,3,0,4479,2.0
2,30,2,2491,3546,2.0
2,30,1,1055,3546,2.0
2,31,3,0,3546,2.0
2,31,2,807,3266,2.0
2,31,1,2459,3266,2.0
2,32,3,0,3266,2.0
2,32,2,990,2267,2.0
2,32,1,1206,2267,2.0
2,32,2,71,2267,2.0
2,33,3,0,2267,2.0
2,33,2,2941,3808,2.0
2,33,1,867,3808,2.0
2,34,3,0,3808,2.0
2,34,2,2750,4033,2.0
2,34,1,1283,4033,2.0
2,35,3,0,4033,2.0
2,35,2,1857,3093,2.0
2,35,1,1236,3093,2.0
2,36,3,0,3093,2.0
2,36,2,1155,3486,2.0
2,36,1,1460,3486,2.0
2,36,2,871,3486,2.0
2,37,3,0,3486,2.0
2,37,2,1335,5401,2.0
2,37,1,932,5401,2.0
2,37,2,960,5401,2.0
2,37,1,2174,5401,2.0
2,38,3,0,5401,2.0
2,38,2,798,2833,2.0
2,38,1,2035,2833,2.0
2,39,3,0,2833,2.0
2,39,2,897,1746,2.0
2,39,1,849,1746,2.0
2,40,0,403,3113,1.0
2,40,1,1438,3113,1.0
2,40,2,1272,3113,1.0
2,41,3,7,4273,1.0
2,41,0,712,4273,1.0
2,41,2,1366,4273,1.0
2,41,1,1854,4273,1.0
2,41,2,334,4273,1.0
2,42,3,0,4273,1.0
2,42,2,1066,2400,1.0
2,42,1,1334,2400,1.0
2,43,3,0,2400,1.0
2,43,2,849,2710,1.0
2,43,1,1861,2710,1.0
2,44,3,48,2710,1.0
2,44,2,1428,3446,1.0
2,44,1,1970,3446,1.0
2,45,3,131,3993,1.0
2,45,1,2984,3993,1.0
2,45,2,878,3993,1.0
2,46,3,0,3993,1.0
2,46,2,615,2389,1.0
2,46,1,1774,2389,1.0
2,47,3,0,2389,1.0
2,47,2,828,1404,1.0
2,47,1,576,1404,1.0
2,48,3,0,1404,1.0
2,48,2,1047,3249,1.0
2,48,1,1348,3249,1.0
2,48,2,854,3249,1.0
2,49,3,0,3249,1.0
2,49,2,1156,1822,1.0
2,49,1,666,1822,1.0
2,50,3,0,1822,1.0
2,50,2,997,1994,1.0
2,50,1,997,1994,1.0
2,51,3,0,1994,1.0
2,51,2,1193,2700,1.0
2,51,1,1507,2700,1.0
2,52,3,0,2700,1.0
2,52,2,656,1886,1.0
2,52,1,1230,1886,1.0
2,53,3,0,1886,1.0
2,53,2,1444,3326,1.0
2,53,1,1882,3326,1.0
2,54,3,0,3326,1.0
2,54,2,2552,3299,1.0
2,54,1,640,3299,1.0
2,54,2,107,3299,1.0
2,55,3,158,3299,1.0
2,55,2,1352,2521,1.0
2,55,1,1011,2521,1.0
2,56,3,0,2521,1.0
2,56,2,1266,2952,1.0
2,56,1,1686,2952,1.0
2,57,0,301,2415,1.0
2,57,2,1078,2415,1.0
2,57,1,1036,2415,1.0
2,58,3,298,2415,1.0
2,58,2,122,3498,1.0
2,58,1,3078,3498,1.0
2,59,3,0,3498,1.0
2,59,2,829,2270,1.0
2,59,1,1441,2270,1.0
2,60,3,22,2270,1.0
2,60,2,1558,2513,1.0
2,60,1,933,2513,1.0
2,61,3,0,2513,1.0
2,61,2,664,2738,1.0
2,61,1,2074,2738,1.0
2,62,3,11,2738,1.0
2,62,2,1060,3314,1.0
2,62,1,2243,3314,1.0
2,63,3,0,3314,1.0
2,63,2,809,3086,1.0
2,63,1,2277,3086,1.0
2,64,3,98,3086,1.0
2,64,2,1044,2393,1.0
2,64,1,868,2393,1.0
2,64,2,383,2393,1.0
2,65,3,0,2393,1.0
2,65,2,840,2560,1.0
2,65,1,1720,2560,1.0
2,66,3,235,2560,1.0
2,66,2,950,3130,1.0
2,66,1,1945,3130,1.0
2,67,3,0,3130,1.0
2,67,2,1283,4404,1.0
2,67,1,1142,4404,1.0
2,67,2,386,4404,1.0
2,67,1,1593,4404,1.0
2,68,3,0,4404,1.0
2,68,2,1110,1777,1.0
2,68,1,667,1777,1.0
2,69,3,0,1777,1.0
2,69,2,1188,2386,1.0
2,69,0,292,2386,1.0
2,69,1,906,2386,1.0
2,70,3,68,2386,1.0
2,70,2,936,2762,1.0
2,70,1,1758,2762,1.0
2,71,3,0,2762,1.0
2,71,2,687,1868,1.0
2,71,1,1181,1868,1.0
2,72,3,0,1868,1.0
2,72,2,612,2631,1.0
2,72,1,2019,2631,1.0
2,73,3,0,2631,1.0
2,73,2,765,3073,1.0
2,73,1,2308,3073,1.0
2,74,3,241,3073,1.0
2,74,2,414,2059,1.0
2,74,0,370,2059,1.0
2,74,1,912,2059,1.0
2,74,2,122,2059,1.0
2,75,3,9,2059,1.0
2,75,2,726,1611,1.0
2,75,1,726,1611,1.0
2,75,2,150,1611,1.0
2,76,3,69,1611,1.0
2,76,2,992,1721,1.0
2,76,1,660,1721,1.0
2,77,3,2,1721,1.0
2,77,2,638,2535,1.0
2,77,0,346,2535,1.0
2,77,1,1549,2535,1.0
2,78,3,0,2535,1.0
2,78,1,841,2177,1.0
2,78,2,1336,2177,1.0
2,79,3,329,2577,1.0
2,79,0,410,2577,1.0
2,79,1,1038,2577,1.0
2,79,2,800,2577,1.0
2,80,3,227,2741,2.0
2,80,2,526,2741,2.0
2,80,1,164,2741,2.0
2,80,2,150,2741,2.0
2,80,1,1356,2741,2.0
2,80,2,318,2741,2.0
2,81,3,0,2741,2.0
2,81,2,1106,2186,2.0
2,81,1,1080,2186,2.0
2,82,3,492,2803,2.0
2,82,2,722,2803,2.0
2,82,1,1589,2803,2.0
2,83,3,0,2803,2.0
2,83,2,682,1702,2.0
2,83,1,1020,1702,2.0
2,84,3,0,1702,2.0
2,84,2,667,2152,2.0
2,84,1,1485,2152,2.0
2,85,3,0,2152,2.0
2,85,2,729,1414,2.0
2,85,1,685,1414,2.0
2,86,3,0,1414,2.0
2,86,2,700,1979,2.0
2,86,1,1064,1979,2.0
2,86,2,215,1979,2.0
2,87,3,0,1979,2.0
2,87,2,809,1929,2.0
2,87,1,936,1929,2.0
2,87,2,184,1929,2.0
2,88,3,0,1929,2.0
2,88,2,920,1618,2.0
2,88,1,698,1618,2.0
2,89,3,0,1618,2.0
2,89,2,690,1534,2.0
2,89,1,844,1534,2.0
2,90,3,0,1534,2.0
2,90,2,664,1384,2.0
2,90,1,720,1384,2.0
2,91,3,0,1384,2.0
2,91,2,676,1343,2.0
2,91,1,667,1343,2.0
2,92,3,0,1343,2.0
2,92,2,687,1683,2.0
2,92,1,996,1683,2.0
2,93,3,0,1683,2.0
2,93,2,635,2062,2.0
2,93,1,1358,2062,2.0
2,93,2,69,2062,2.0
2,94,3,0,2062,2.0
2,94,2,720,1539,2.0
2,94,1,819,1539,2.0
2,95,3,0,1539,2.0
2,95,2,664,1601,2.0
2,95,1,686,1601,2.0
2,95,0,251,1601,2.0
2,96,3,438,1858,2.0
2,96,0,274,1858,2.0
2,96,2,360,1858,2.0
2,96,1,786,1858,2.0
2,97,3,164,1467,2.0
2,97,2,448,1467,2.0
2,97,1,855,1467,2.0
2,98,3,0,1467,2.0
2,98,2,696,1867,2.0
2,98,1,1171,1867,2.0
2,99,3,0,1867,2.0
2,99,2,774,1450,2.0
2,99,1,676,1450,2.0
2,100,3,0,1450,2.0
2,100,2,654,2378,2.0
2,100,1,1724,2378,2.0
2,101,3,0,2378,2.0
2,101,2,711,2138,2.0
2,101,1,1298,2138,2.0
2,101,2,129,2138,2.0
2,102,3,0,2138,2.0
2,102,2,769,1414,2.0
2,102,1,645,1414,2.0
2,103,3,0,1414,2.0
2,103,2,798,1971,2.0
2,103,1,1173,1971,2.0
2,104,3,0,1971,2.0
2,104,2,697,1983,2.0
2,104,1,1286,1983,2.0
2,105,3,0,1983,2.0
2,105,2,436,2258,2.0
2,105,1,1822,2258,2.0
2,106,3,0,2258,2.0
2,106,2,645,1400,2.0
2,106,1,755,1400,2.0
2,107,3,0,1400,2.0
2,107,2,599,1192,2.0
2,107,1,593,1192,2.0
2,108,3,0,1192,2.0
2,108,2,377,1291,2.0
2,108,1,914,1291,2.0
2,109,3,0,1291,2.0
2,109,2,621,1035,2.0
2,109,1,414,1035,2.0
2,110,3,0,1035,2.0
2,110,2,662,2068,2.0
2,110,1,1274,2068,2.0
2,110,2,132,2068,2.0
2,111,3,0,2068,2.0
2,111,2,647,1164,2.0
2,111,1,517,1164,2.0
2,112,3,0,1164,2.0
2,112,2,520,1482,2.0
2,112,1,962,1482,2.0
2,113,3,0,1482,2.0
2,113,2,638,1122,2.0
2,113,1,484,1122,2.0
2,114,3,0,1122,2.0
2,114,2,514,1763,2.0
2,114,1,1249,1763,2.0
2,115,3,0,1763,2.0
2,115,2,814,2008,2.0
2,115,1,1104,2008,2.0
2,115,2,90,2008,2.0
2,116,3,0,2008,2.0
2,116,2,571,1831,2.0
2,116,1,734,1831,2.0
2,116,0,414,1831,2.0
2,116,2,112,1831,2.0
2,117,3,0,1831,2.0
2,117,2,480,2109,2.0
2,117,0,262,2109,2.0
2,117,1,1367,2109,2.0
2,118,3,0,2109,2.0
2,118,2,538,1709,2.0
2,118,1,1171,1709,2.0
2,119,3,0,1709,2.0
2,119,2,547,1236,2.0
2,119,1,689,1236,2.0
2,120,3,0,1236,1.0
2,120,1,612,2362,1.0
2,120,0,590,2362,1.0
2,120,2,1160,2362,1.0
2,121,3,0,2362,1.0
2,121,1,928,1504,1.0
2,121,2,576,1504,1.0
2,122,3,376,1769,1.0
2,122,0,214,1769,1.0
2,122,2,454,1769,1.0
2,122,1,725,1769,1.0
2,123,3,90,1769,1.0
2,123,2,590,1998,1.0
2,123,1,1214,1998,1.0
2,123,2,104,1998,1.0
2,124,3,0,1998,1.0
2,124,2,562,1194,1.0
2,124,1,632,1194,1.0
2,125,3,0,1194,1.0
2,125,2,539,1135,1.0
2,125,1,596,1135,1.0
2,126,3,0,1135,1.0
2,126,2,571,1716,1.0
2,126,1,1145,1716,1.0
2,127,3,0,1716,1.0
2,127,2,539,1320,1.0
2,127,1,781,1320,1.0
2,128,3,0,1320,1.0
2,128,2,451,1241,1.0
2,128,1,790,1241,1.0
2,129,3,0,1241,1.0
2,129,2,522,1278,1.0
2,129,1,756,1278,1.0
2,130,3,0,1278,1.0
2,130,2,463,1160,1.0
2,130,1,697,1160,1.0
2,131,3,0,1160,1.0
2,131,2,615,1596,1.0
2,131,1,981,1596,1.0
2,132,3,0,1596,1.0
2,132,2,609,1158,1.0
2,132,1,549,1158,1.0
2,133,3,0,1158,1.0
2,133,2,539,1504,1.0
2,133,1,965,1504,1.0
2,134,3,0,1504,1.0
2,134,2,473,1069,1.0
2,134,1,596,1069,1.0
2,135,3,0,1069,1.0
2,135,2,435,1009,1.0
2,135,1,574,1009,1.0
2,136,3,0,1009,1.0
2,136,2,472,1124,1.0
2,136,1,652,1124,1.0
2,137,3,0,1124,1.0
2,137,2,513,1174,1.0
2,137,1,661,1174,1.0
2,138,3,0,1174,1.0
2,138,2,410,1020,1.0
2,138,1,610,1020,1.0
2,139,3,0,1020,1.0
2,139,2,473,1150,1.0
2,139,1,677,1150,1.0
2,140,3,0,1150,1.0
2,140,2,451,1254,1.0
2,140,1,803,1254,1.0
2,141,3,0,1254,1.0
2,141,2,472,1898,1.0
2,141,1,1426,1898,1.0
2,142,3,0,1898,1.0
2,142,2,556,1184,1.0
2,142,1,628,1184,1.0
2,143,3,0,1184,1.0
2,143,2,476,1012,1.0
2,143,1,536,1012,1.0
2,144,3,0,1012,1.0
2,144,2,489,2056,1.0
2,144,1,1567,2056,1.0
2,145,3,0,2056,1.0
2,145,2,485,1025,1.0
2,145,1,540,1025,1.0
2,146,3,0,1025,1.0
2,146,2,451,1123,1.0
2,146,1,672,1123,1.0
2,147,3,0,1123,1.0
2,147,2,440,1224,1.0
2,147,1,784,1224,1.0
2,148,3,0,1224,1.0
2,148,2,445,1927,1.0
2,148,1,1482,1927,1.0
2,149,3,0,1927,1.0
2,149,2,435,1103,1.0
2,149,1,668,1103,1.0
2,150,3,0,1103,1.0
2,150,2,498,1177,1.0
2,150,1,679,1177,1.0
2,151,3,0,1177,1.0
2,151,2,578,1173,1.0
2,151,1,595,1173,1.0
2,152,3,0,1173,1.0
2,152,2,493,1127,1.0
2,152,1,634,1127,1.0
2,153,3,0,1127,1.0
2,153,2,457,1540,1.0
2,153,1,1083,1540,1.0
2,154,3,0,1540,1.0
2,154,2,512,1574,1.0
2,154,1,976,1574,1.0
2,154,2,86,1574,1.0
2,155,3,0,1574,1.0
2,155,2,417,1212,1.0
2,155,1,795,1212,1.0
2,156,3,0,1212,1.0
2,156,2,506,1247,1.0
2,156,1,741,1247,1.0
2,157,3,0,1247,1.0
2,157,2,432,1096,1.0
2,157,1,664,1096,1.0
2,158,3,0,1096,1.0
2,158,2,434,1163,1.0
2,158,1,729,1163,1.0
2,159,3,0,1163,1.0
2,159,2,421,1068,1.0
2,159,1,647,1068,1.0
2,160,3,0,1068,2.0
2,160,1,677,1524,2.0
2,160,2,847,1524,2.0
2,161,3,0,1524,2.0
2,161,1,917,1581,2.0
2,161,2,664,1581,2.0
2,162,3,0,1581,2.0
2,162,1,984,1901,2.0
2,162,2,917,1901,2.0
2,163,3,0,1901,2.0
2,163,1,657,1353,2.0
2,163,2,696,1353,2.0
2,164,3,360,1977,2.0
2,164,0,322,1977,2.0
2,164,1,580,1977,2.0
2,164,2,715,1977,2.0
2,165,3,408,2311,2.0
2,165,1,584,2311,2.0
2,165,2,710,2311,2.0
2,165,1,609,2311,2.0
2,166,3,2641,4034,2.0
2,166,2,714,4034,2.0
2,166,1,679,4034,2.0
2,167,3,3397,4496,2.0
2,167,2,538,4496,2.0
2,167,1,561,4496,2.0
2,168,3,650,3360,2.0
2,168,0,1568,3360,2.0
2,168,1,488,3360,2.0
2,168,2,654,3360,2.0
2,169,3,1334,2518,2.0
2,169,2,314,2518,2.0
2,169,1,870,2518,2.0
2,170,3,753,2633,2.0
2,170,2,542,2633,2.0
2,170,1,952,2633,2.0
2,170,2,202,2633,2.0
2,170,1,184,2633,2.0
2,171,3,444,1823,2.0
2,171,0,214,1823,2.0
2,171,1,530,1823,2.0
2,171,2,635,1823,2.0
2,172,3,452,1877,2.0
2,172,1,612,1877,2.0
2,172,2,813,1877,2.0
2,173,3,454,1594,2.0
2,173,1,748,1594,2.0
2,173,2,392,1594,2.0
2,174,3,429,1612,2.0
2,174,1,542,1612,2.0
2,174,2,641,1612,2.0
2,175,3,956,1802,2.0
2,175,2,268,1802,2.0
2,175,1,578,1802,2.0
2,176,3,0,1802,2.0
2,176,1,595,1411,2.0
2,176,2,816,1411,2.0
2,177,3,0,1411,2.0
2,177,2,771,1388,2.0
2,177,1,617,1388,2.0
2,178,3,0,1388,2.0
2,178,2,551,1358,2.0
2,178,1,807,1358,2.0
2,179,3,429,1781,2.0
2,179,1,530,1781,2.0
2,179,2,676,1781,2.0
2,179,1,146,1781,2.0
2,180,3,315,1297,2.0
2,180,2,242,1297,2.0
2,180,1,740,1297,2.0
2,181,3,184,1113,2.0
2,181,2,262,1113,2.0
2,181,1,667,1113,2.0
2,182,3,724,2545,2.0
2,182,2,252,2545,2.0
2,182,1,1430,2545,2.0
2,182,2,139,2545,2.0
2,183,3,411,1569,2.0
2,183,1,1158,1569,2.0
2,184,3,361,2018,2.0
2,184,1,630,2018,2.0
2,184,2,616,2018,2.0
2,184,1,411,2018,2.0
2,185,3,0,2018,2.0
2,185,2,568,1145,2.0
2,185,1,577,1145,2.0
2,186,3,339,1527,2.0
2,186,1,560,1527,2.0
2,186,2,628,1527,2.0
2,187,3,0,1527,2.0
2,187,2,499,1212,2.0
2,187,1,713,1212,2.0
2,188,3,0,1212,2.0
2,188,2,456,1160,2.0
2,188,1,704,1160,2.0
2,189,3,0,1160,2.0
2,189,2,450,1098,2.0
2,189,1,648,1098,2.0
2,190,3,177,1057,2.0
2,190,2,248,1057,2.0
2,190,1,632,1057,2.0
2,191,3,0,1057,2.0
2,191,2,427,838,2.0
2,191,1,411,838,2.0
2,192,3,0,838,2.0
2,192,2,413,1373,2.0
2,192,1,960,1373,2.0
2,193,3,300,1476,2.0
2,193,2,486,1476,2.0
2,193,1,690,1476,2.0
2,194,3,333,1187,2.0
2,194,2,244,1187,2.0
2,194,1,610,1187,2.0
2,195,3,0,1187,2.0
2,195,2,415,1047,2.0
2,195,1,632,1047,2.0
2,196,3,0,1047,2.0
2,196,2,415,1063,2.0
2,196,1,648,1063,2.0
2,197,3,0,1063,2.0
2,197,2,384,861,2.0
2,197,1,477,861,2.0
2,198,3,0,861,2.0
2,198,2,562,1220,2.0
2,198,1,658,1220,2.0
2,199,3,0,1220,2.0
2,199,2,429,757,2.0
2,199,1,328,757,2.0
2,200,0,217,1829,1.0
2,200,1,814,1829,1.0
2,200,2,798,1829,1.0
2,201,3,318,1958,1.0
2,201,2,476,1958,1.0
2,201,1,972,1958,1.0
2,201,2,192,1958,1.0
2,202,3,385,1335,1.0
2,202,1,488,1335,1.0
2,202,2,462,1335,1.0
2,203,3,0,1335,1.0
2,203,1,844,1560,1.0
2,203,2,716,1560,1.0
2,204,3,308,1322,1.0
2,204,2,294,1322,1.0
2,204,1,720,1322,1.0
2,205,3,493,1545,1.0
2,205,2,310,1545,1.0
2,205,1,742,1545,1.0
