,Part,TrialN,PairID,L_Item,L_Value,R_Item,R_Value,ChosenITM,ChoiceRT,Conf,ConfRT,BlockCond,tDDT,L_IA_DT,R_IA_DT,tGSF,lastFixat,DV,zDV,absDV,zAbsDV,zConf,zChoiceRT,FamLeft,FamRight,Tot_Fam,Tot_Val,FamChosen,FamUnChosen,ValChosen,ValUnChosen,Correct,ZtotFam,ZtotVal,ZValCh,ZValUnCh,ZFamCh,ZFamUnCh,ztGSF,ztDDT,absDDT,ConfSplit,GSFMedSplit,DDTMedSplit,absDDTMedSplit,,higher,lower,,higher,lower,,higher,lower
910,4,191,13,24_twix.png,1.1,56_marshmallows.png,0.35,1,1992,100,1563,2,353,558,911,2,2,-0.75,-0.875811312,0.75,0.098455669,0.833220849,-0.620892675,5,1.33,6.33,1.45,1.33,5,0.35,1.1,1,0.296266815,-0.134547412,-0.694951581,0.533060255,-0.745451673,1.140196334,-0.051813393,0.059798688,0.059798688,1,0,1,1,,,,,,,,,
911,4,192,15,29_mms_peanut.png,1.7,63_kitkat.png,0.65,1,2412,100,2230,2,138,886,1024,2,2,-1.05,-1.226135837,1.05,0.709559824,0.833220849,-0.405555657,5,5,10,2.35,5,5,0.65,1.7,1,1.665086633,0.860734814,-0.225785957,1.524160018,1.184401173,1.140196334,-0.051813393,-0.165658881,0.165658881,1,0,0,1,,,,,,,,,
912,4,193,14,18_galaxy_bar.png,0.95,57_food_doctor_mild_korma_crisps.png,0,1,2200,100,1563,2,1295,538,1833,2,2,-0.95,-1.109360995,0.95,0.505858439,0.833220849,-0.514249581,5,0,5,0.95,0,5,0,0.95,1,-0.199790504,-0.687481982,-1.242311475,0.285285314,-1.444826138,1.140196334,-0.051813393,1.047617431,1.047617431,1,0,1,1,,,,,,,,,
913,4,194,54,33_walkers_smoky_bacon.png,0.65,109_kp_roast.png,2.3,0,3664,100,1711,2,-442,1982,1540,3,1,1.65,1.926784887,1.65,1.931768133,0.833220849,0.23635374,5,2.58,7.58,2.95,5,2.58,0.65,2.3,1,0.762486099,1.524256297,-0.225785957,2.515259782,1.184401173,-0.107239066,0.90474156,-0.773869997,0.773869997,1,1,1,1,,,,,,,,,
914,4,195,23,25_wonderful_almonds.png,1.4,14_maltesers.png,1.25,1,9602,30,2517,2,1484,3530,5014,6,2,-0.15,-0.175162262,0.15,-1.12375264,-2.086702025,3.280809014,1.33,5,6.33,2.65,5,1.33,1.25,1.4,1,0.296266815,1.192495555,0.712545291,1.028610137,1.184401173,-0.751575533,3.77440642,1.245810364,1.245810364,0,1,0,1,,,,,,,,,
915,4,196,44,64_nestle_aero_mint.png,0.95,23_kp_grazing_mix.png,1.4,0,2676,100,1892,2,1400,873,2273,1,1,0.45,0.525486787,0.45,-0.512648485,0.833220849,-0.27020096,3.83,1.83,5.66,2.35,3.83,1.83,0.95,1.4,1,0.046373278,0.860734814,0.243379667,1.028610137,0.569161982,-0.493840946,-1.008368347,1.157724616,1.157724616,1,1,1,1,,,,,,,,,
916,4,197,40,10_hula_hoops_bbq_beef.png,0,110_bombay_mix.png,0,1,1788,100,1800,2,1190,550,1740,2,2,0,4.32E-18,0,-1.429304717,0.833220849,-0.725484941,0,0,0,0,0,0,0,0,1,-2.064667641,-1.738057664,-1.242311475,-1.283955978,-1.444826138,-1.437149534,-0.051813393,0.937510246,0.937510246,1,1,1,1,,,,,,,,,
917,4,198,51,10_hula_hoops_bbq_beef.png,0,45_gb_ginger.png,1.25,0,1656,100,1760,2,318,900,1218,1,1,1.25,1.45968552,1.25,1.116962594,0.833220849,-0.79316229,0,3.58,3.58,1.25,0,3.58,0,1.25,1,-0.729415611,-0.35572124,-1.242311475,0.780835196,-1.444826138,0.408230108,-1.008368347,0.023096293,0.023096293,1,1,0,1,,,,,,,,,
918,4,199,18,116_boots_caramels.png,0.05,47_daim.png,0.65,0,1366,100,2033,2,164,756,920,1,1,0.6,0.70064905,0.6,-0.207096408,0.833220849,-0.941847374,2.58,0,2.58,0.7,2.58,0,0.05,0.65,1,-1.102391039,-0.963949267,-1.164117204,-0.210264568,-0.088144846,-1.437149534,-1.008368347,-0.138394245,0.138394245,1,1,0,1,,,,,,,,,
919,4,200,42,27_mars.png,0.95,54_milkyway_magic_stars.png,0.95,0,3515,50,1433,2,95,1395,1490,2,1,0,4.32E-18,0,-1.429304717,-1.252438347,0.15996037,5,0.83,5.83,1.9,5,0.83,0.95,0.95,1,0.109779101,0.363093701,0.243379667,0.285285314,1.184401173,-1.00931012,-0.051813393,-0.210750395,0.210750395,0,1,0,1,,,,,,,,,
920,4,201,6,51_smarties.png,0.95,5_caramello.png,0.8,0,3897,62,2119,1,-187,1417,1230,2,1,-0.15,-0.175162262,0.15,-1.12375264,-0.75188014,0.355814515,5,3.83,8.83,1.75,5,3.83,0.95,0.8,1,1.228705383,0.19721333,0.243379667,0.037510373,1.184401173,0.537097401,-0.051813393,-0.506466834,0.506466834,0,1,0,1,,,,,,,,,
921,4,202,21,59_crunchie.png,0.95,2_maynards_winegums.png,1.55,0,1515,100,1962,1,-461,923,462,1,1,0.6,0.70064905,0.6,-0.207096408,0.833220849,-0.865454003,2.33,5,7.33,2.5,2.33,5,0.95,1.55,0,0.669242242,1.026615185,0.243379667,1.276385077,-0.219606211,1.140196334,-1.008368347,-0.793794154,0.793794154,1,1,0,1,,,,,,,,,
922,4,203,55,103_nakd_berry.png,0.8,58_walnut_whip.png,0.65,1,2095,100,1236,1,-62,854,792,2,2,-0.15,-0.175162262,0.15,-1.12375264,0.833220849,-0.568083835,3.83,1.58,5.41,1.45,1.58,3.83,0.65,0.8,0,-0.046870579,-0.134547412,-0.225785957,0.037510373,-0.613990308,0.537097401,-0.051813393,-0.375386852,0.375386852,1,1,1,1,,,,,,,,,
923,4,204,4,11_lindt_orange.png,1.55,51_smarties.png,0.95,0,1847,100,1185,1,-613,1243,630,1,1,-0.6,-0.70064905,0.6,-0.207096408,0.833220849,-0.695235217,5,5,10,2.5,5,5,1.55,0.95,1,1.665086633,1.026615185,1.181710915,0.285285314,1.184401173,1.140196334,-1.008368347,-0.953187412,0.953187412,1,0,0,1,,,,,,,,,
924,4,205,17,58_walnut_whip.png,0.65,36_nature_valley_protein_bars.png,0.5,1,3787,36,1271,1,636,1266,1902,4,2,-0.15,-0.175162262,0.15,-1.12375264,-1.836422922,0.299416724,1.58,3.33,4.91,1.15,3.33,1.58,0.5,0.65,0,-0.233358292,-0.466308154,-0.460368769,-0.210264568,0.306239251,-0.62270824,1.861296514,0.356563767,0.356563767,0,1,1,1,,,,,,,,,
925,4,206,24,107_graze_scream.png,1.55,20_crunch.png,1.1,0,3488,38,2863,1,-356,1664,1308,2,1,-0.45,-0.525486787,0.45,-0.512648485,-1.752996554,0.146117276,2.58,5,7.58,2.65,2.58,5,1.55,1.1,1,0.762486099,1.192495555,1.181710915,0.533060255,-0.088144846,1.140196334,-0.051813393,-0.683686969,0.683686969,0,1,0,1,,,,,,,,,
926,4,207,29,115_shapers_blueberry.png,0.8,15_jacobs_mini_cheddars.png,0.95,1,4082,52,1512,1,1824,704,2528,2,2,0.15,0.175162262,0.15,-1.12375264,-1.169011979,0.450665344,0,3.83,3.83,1.75,3.83,0,0.95,0.8,1,-0.636171754,0.19721333,0.243379667,0.037510373,0.569161982,-1.437149534,-0.051813393,1.602347915,1.602347915,0,1,1,1,,,,,,,,,
927,4,208,56,34_hobnob_flapjack.png,0.2,63_kitkat.png,0.65,1,2037,100,2518,1,-146,686,540,1,2,0.45,0.525486787,0.45,-0.512648485,0.833220849,-0.597820852,1.33,5,6.33,0.85,5,1.33,0.65,0.2,1,0.296266815,-0.798068896,-0.225785957,-0.953589391,1.184401173,-0.751575533,-1.008368347,-0.4634726,0.4634726,1,1,1,1,,,,,,,,,
928,4,209,22,103_nakd_berry.png,0.8,39_milkyway.png,0.8,1,1874,100,2138,1,350,704,1054,2,2,0,4.32E-18,0,-1.429304717,0.833220849,-0.681392123,3.83,1.08,4.91,1.6,1.08,3.83,0.8,0.8,1,-0.233358292,0.031332959,0.008796855,0.037510373,-0.876913039,0.537097401,-0.051813393,0.056652768,0.056652768,1,1,0,1,,,,,,,,,
929,4,210,35,110_bombay_mix.png,0,35_mms_plain.png,1.4,1,1663,100,2328,1,407,608,1015,2,2,1.4,1.634847783,1.4,1.422514671,0.833220849,-0.78957334,0,5,5,1.4,5,0,1.4,0,1,-0.199790504,-0.189840869,0.947128103,-1.283955978,1.184401173,-1.437149534,-0.051813393,0.11642524,0.11642524,1,1,1,1,,,,,,,,,
930,4,211,36,115_shapers_blueberry.png,0.8,44_walkers_french_fries.png,0.35,0,5986,40,2957,1,-1850,3360,1510,2,1,-0.45,-0.525486787,0.45,-0.512648485,-1.669570186,1.426859827,0,2.33,2.33,1.15,0,2.33,0.8,0.35,1,-1.195634895,-0.466308154,0.008796855,-0.70581445,-1.444826138,-0.236106359,-0.051813393,-2.250354913,2.250354913,0,1,1,1,,,,,,,,,
931,4,212,23,14_maltesers.png,1.25,25_wonderful_almonds.png,1.4,1,7087,42,1541,1,2772,1022,3794,1,2,0.15,0.175162262,0.15,-1.12375264,-1.586143818,1.99135044,5,1.33,6.33,2.65,1.33,5,1.4,1.25,1,0.296266815,1.192495555,0.947128103,0.780835196,-0.745451673,1.140196334,-1.008368347,2.596458497,2.596458497,0,1,1,1,,,,,,,,,
932,4,213,57,57_food_doctor_mild_korma_crisps.png,0,33_walkers_smoky_bacon.png,0.65,1,1695,90,1740,1,1031,598,1629,2,2,0.65,0.759036471,0.65,-0.105245716,0.41608901,-0.77316671,0,5,5,0.65,5,0,0.65,0,1,-0.199790504,-1.019242724,-0.225785957,-1.283955978,1.184401173,-1.437149534,-0.051813393,0.770776509,0.770776509,0,1,1,1,,,,,,,,,
933,4,214,30,47_daim.png,0.65,25_wonderful_almonds.png,1.4,1,1739,100,1632,1,705,568,1273,2,2,0.75,0.875811312,0.75,0.098455669,0.833220849,-0.750607594,0,1.33,1.33,2.05,1.33,0,1.4,0.65,1,-1.568610323,0.528974072,0.947128103,-0.210264568,-0.745451673,-1.437149534,-0.051813393,0.428919917,0.428919917,1,1,1,1,,,,,,,,,
934,4,215,54,109_kp_roast.png,2.3,33_walkers_smoky_bacon.png,0.65,0,3157,96,1409,1,-191,1383,1192,3,1,-1.65,-1.926784887,1.65,1.931768133,0.666368113,-0.023588803,2.58,5,7.58,2.95,2.58,5,2.3,0.65,1,0.762486099,1.524256297,2.354624975,-0.210264568,-0.088144846,1.140196334,0.90474156,-0.510661393,0.510661393,1,1,0,1,,,,,,,,,
935,4,216,7,20_crunch.png,1.1,13_fruit_pastilles.png,0,0,1509,100,2044,1,-161,643,482,1,1,-1.1,-1.284523258,1.1,0.811410516,0.833220849,-0.868530246,5,2,7,1.1,5,2,1.1,0,1,0.546160351,-0.521601611,0.477962479,-1.283955978,1.184401173,-0.406211187,-1.008368347,-0.479202198,0.479202198,1,0,0,1,,,,,,,,,
936,4,217,32,113_walkers_cheese.png,0.65,108_chilli_nuts.png,2.45,1,4811,54,1901,1,854,1710,2564,4,2,1.8,2.101947149,1.8,2.237320211,-1.085585611,0.824428883,5,2.33,7.33,3.1,2.33,5,2.45,0.65,1,0.669242242,1.690136668,2.589207787,-0.210264568,-0.219606211,1.140196334,1.861296514,0.585167255,0.585167255,0,1,1,1,,,,,,,,,
937,4,218,10,59_crunchie.png,0.95,102_propercorn_worcester.png,0.05,0,1924,78,1243,1,-351,1009,658,1,1,-0.9,-1.050973575,0.9,0.404007747,-0.084469197,-0.655756764,2.33,3.33,5.66,1,2.33,3.33,0.95,0.05,1,0.046373278,-0.632188525,0.243379667,-1.201364331,-0.219606211,0.279362814,-1.008368347,-0.67844377,0.67844377,0,1,0,1,,,,,,,,,
938,4,219,18,47_daim.png,0.65,116_boots_caramels.png,0.05,0,1294,100,2532,1,70,670,740,1,1,-0.6,-0.70064905,0.6,-0.207096408,0.833220849,-0.978762292,0,2.58,2.58,0.7,0,2.58,0.65,0.05,1,-1.102391039,-0.963949267,-0.225785957,-1.201364331,-1.444826138,-0.107239066,-1.008368347,-0.236966391,0.236966391,1,1,1,1,,,,,,,,,
939,4,220,27,34_hobnob_flapjack.png,0.2,2_maynards_winegums.png,1.55,0,1835,100,1524,1,-160,776,616,1,1,1.35,1.576460362,1.35,1.320663979,0.833220849,-0.701387704,1.33,5,6.33,1.75,1.33,5,0.2,1.55,0,0.296266815,0.19721333,-0.929534392,1.276385077,-0.745451673,1.140196334,-1.008368347,-0.478153558,0.478153558,1,1,1,1,,,,,,,,,
940,4,221,33,31_beef_jerky.png,0,32_snickers.png,0.95,1,2191,100,1945,1,216,738,954,2,2,0.95,1.109360995,0.95,0.505858439,0.833220849,-0.518863945,0,5,5,0.95,5,0,0.95,0,1,-0.199790504,-0.687481982,0.243379667,-1.283955978,1.184401173,-1.437149534,-0.051813393,-0.083864972,0.083864972,1,1,0,1,,,,,,,,,
941,4,222,1,35_mms_plain.png,1.4,29_mms_peanut.png,1.7,1,1573,100,1632,1,699,496,1195,2,2,0.3,0.350324525,0.3,-0.818200563,0.833220849,-0.835716987,5,5,10,3.1,5,5,1.7,1.4,1,1.665086633,1.690136668,1.416293727,1.028610137,1.184401173,1.140196334,-0.051813393,0.422628078,0.422628078,1,1,1,1,,,,,,,,,
942,4,223,5,109_kp_roast.png,2.3,15_jacobs_mini_cheddars.png,0.95,0,2013,84,1832,1,-528,1072,544,1,1,-1.35,-1.576460362,1.35,1.320663979,0.165809906,-0.610125824,2.58,3.83,6.41,3.25,2.58,3.83,2.3,0.95,1,0.326104849,1.856017039,2.354624975,0.285285314,-0.088144846,0.537097401,-1.008368347,-0.864053025,0.864053025,0,1,0,1,,,,,,,,,
943,4,224,9,112_lindt_extra_creamy.png,1.55,50_nakd_rhubarb_and_custard.png,0.35,0,1253,100,1038,1,58,630,688,1,1,-1.2,-1.401298099,1.2,1.015111901,0.833220849,-0.999783286,5,3.83,8.83,1.9,5,3.83,1.55,0.35,1,1.228705383,0.363093701,1.181710915,-0.70581445,1.184401173,0.537097401,-1.008368347,-0.24955007,0.24955007,1,1,0,1,,,,,,,,,
944,4,225,60,55_bassetts_licorice_allsorts.png,0.5,31_beef_jerky.png,0,0,2332,50,1010,1,218,972,1190,3,1,-0.5,-0.583874208,0.5,-0.410797793,-1.252438347,-0.446572232,0,0,0,0.5,0,0,0.5,0,1,-2.064667641,-1.185123095,-0.460368769,-1.283955978,-1.444826138,-1.437149534,0.90474156,-0.081767693,0.081767693,0,1,1,1,,,,,,,,,
945,4,226,25,112_lindt_extra_creamy.png,1.55,19_pistachios.png,2.45,1,3469,64,444,1,717,1014,1731,2,2,0.9,1.050973575,0.9,0.404007747,-0.668453772,0.136375839,5,4.33,9.33,4,4.33,5,2.45,1.55,1,1.415193097,2.685418894,2.589207787,1.276385077,0.832084713,1.140196334,-0.051813393,0.441503595,0.441503595,0,0,1,1,,,,,,,,,
946,4,227,31,44_walkers_french_fries.png,0.35,39_milkyway.png,0.8,0,7005,56,1648,1,-2212,4102,1890,6,1,0.45,0.525486787,0.45,-0.512648485,-1.002159244,1.949308451,2.33,1.08,3.41,1.15,2.33,1.08,0.35,0.8,0,-0.792821434,-0.466308154,-0.694951581,0.037510373,-0.219606211,-0.880442826,3.77440642,-2.62996254,2.62996254,0,1,1,1,,,,,,,,,
947,4,228,12,27_mars.png,0.95,60_caramel_rice_crisps.png,0.05,0,4749,38,1513,1,1026,1620,2646,5,1,-0.9,-1.050973575,0.9,0.404007747,-1.752996554,0.792641038,5,0,5,1,5,0,0.95,0.05,1,-0.199790504,-0.632188525,0.243379667,-1.201364331,1.184401173,-1.437149534,2.817851467,0.76553331,0.76553331,0,0,0,1,,,,,,,,,
948,4,229,3,42_dairy_milk_fruit_and_nut.png,1.1,108_chilli_nuts.png,2.45,1,2096,90,1407,1,1216,540,1756,2,2,1.35,1.576460362,1.35,1.320663979,0.41608901,-0.567571128,5,2.33,7.33,3.55,2.33,5,2.45,1.1,1,0.669242242,2.187777781,2.589207787,0.533060255,-0.219606211,1.140196334,-0.051813393,0.964774883,0.964774883,0,1,1,1,,,,,,,,,
949,4,230,8,11_lindt_orange.png,1.55,30_starburst_original.png,0,0,1272,100,1418,1,61,685,746,1,1,-1.55,-1.810010045,1.55,1.728066748,0.833220849,-0.99004185,5,0.08,5.08,1.55,5,0.08,1.55,0,1,-0.16995247,-0.023960498,1.181710915,-1.283955978,1.184401173,-1.395912,-1.008368347,-0.24640415,0.24640415,1,1,1,1,,,,,,,,,
950,4,231,20,56_marshmallows.png,0.35,104_graze_sriracha.png,0.05,0,3300,46,1492,1,-111,1385,1274,3,1,-0.3,-0.350324525,0.3,-0.818200563,-1.419291083,0.049728325,1.33,1.08,2.41,0.4,1.33,1.08,0.35,0.05,1,-1.165796861,-1.295710009,-0.694951581,-1.201364331,-0.745451673,-0.880442826,0.90474156,-0.426770205,0.426770205,0,1,1,1,,,,,,,,,
951,4,232,11,38_milkybar.png,1.1,40_nestle_rolo.png,0.05,0,1336,100,1278,1,-126,762,636,1,1,-1.05,-1.226135837,1.05,0.709559824,0.833220849,-0.95722859,5,1.08,6.08,1.15,5,1.08,1.1,0.05,1,0.203022958,-0.466308154,0.477962479,-1.201364331,1.184401173,-0.880442826,-1.008368347,-0.442499803,0.442499803,1,1,0,1,,,,,,,,,
952,4,233,53,23_kp_grazing_mix.png,1.4,104_graze_sriracha.png,0.05,0,1260,100,1324,1,154,736,890,1,1,-1.35,-1.576460362,1.35,1.320663979,0.833220849,-0.996194336,1.83,1.08,2.91,1.45,1.83,1.08,1.4,0.05,1,-0.979309147,-0.134547412,0.947128103,-1.201364331,-0.482528942,-0.880442826,-1.008368347,-0.148880643,0.148880643,1,1,1,1,,,,,,,,,
953,4,234,59,60_caramel_rice_crisps.png,0.05,30_starburst_original.png,0,0,1340,100,3474,1,-272,754,482,1,1,-0.05,-0.058387421,0.05,-1.327454025,0.833220849,-0.955177761,0,0.08,0.08,0.05,0,0.08,0.05,0,1,-2.034829607,-1.682764207,-1.164117204,-1.283955978,-1.444826138,-1.395912,-1.008368347,-0.595601222,0.595601222,1,1,0,1,,,,,,,,,
954,4,235,19,48_mentos_mint.png,0.65,102_propercorn_worcester.png,0.05,0,3912,86,1925,1,1227,1011,2238,3,1,-0.6,-0.70064905,0.6,-0.207096408,0.249236274,0.363505123,5,3.33,8.33,0.7,5,3.33,0.65,0.05,1,1.04221767,-0.963949267,-0.225785957,-1.201364331,1.184401173,0.279362814,0.90474156,0.976309921,0.976309921,0,0,0,1,,,,,,,,,
955,4,236,58,26_yorkie.png,0.05,41_jelly_babies_berry_mix.png,0,0,1344,100,2261,1,-230,746,516,1,1,-0.05,-0.058387421,0.05,-1.327454025,0.833220849,-0.953126932,0,0.58,0.58,0.05,0,0.58,0.05,0,1,-1.848341893,-1.682764207,-1.164117204,-1.283955978,-1.444826138,-1.138177413,-1.008368347,-0.551558348,0.551558348,1,1,0,1,,,,,,,,,
956,4,237,26,62_cadbury_wispa.png,0.65,52_discos_salt_vinegar.png,1.1,1,3005,86,1239,1,190,1088,1278,2,2,0.45,0.525486787,0.45,-0.512648485,0.249236274,-0.101520295,3.75,1.08,4.83,1.75,1.08,3.75,1.1,0.65,1,-0.263196327,0.19721333,0.477962479,-0.210264568,-0.876913039,0.495859867,-0.051813393,-0.111129609,0.111129609,0,0,1,1,,,,,,,,,
957,4,238,2,38_milkybar.png,1.1,111_propercorn_sweetnsalty.png,0.95,0,1676,100,1884,1,-126,824,698,1,1,-0.15,-0.175162262,0.15,-1.12375264,0.833220849,-0.782908146,5,5,10,2.05,5,5,1.1,0.95,1,1.665086633,0.528974072,0.477962479,0.285285314,1.184401173,1.140196334,-1.008368347,-0.442499803,0.442499803,1,1,0,1,,,,,,,,,
958,4,239,34,36_nature_valley_protein_bars.png,0.5,42_dairy_milk_fruit_and_nut.png,1.1,0,2666,88,2171,1,34,1048,1082,3,1,0.6,0.70064905,0.6,-0.207096408,0.332662642,-0.275328032,3.33,5,8.33,1.6,3.33,5,0.5,1.1,0,1.04221767,0.031332959,-0.460368769,0.533060255,0.306239251,1.140196334,0.90474156,-0.274717426,0.274717426,0,0,1,1,,,,,,,,,
959,4,240,28,48_mentos_mint.png,0.65,19_pistachios.png,2.45,1,1883,84,258,1,286,584,870,2,2,1.8,2.101947149,1.8,2.237320211,0.165809906,-0.676777759,5,4.33,9.33,3.1,4.33,5,2.45,0.65,1,1.415193097,1.690136668,2.589207787,-0.210264568,0.832084713,1.140196334,-0.051813393,-0.010460183,0.010460183,0,1,1,1,,,,,,,,,
960,5,1,19,5_caramello.png,0,40_nestle_rolo.png,0,1,5222,92,1184,2,-2,1628,1626,3,2,0,-1.12E-17,0,-1.019757639,0.321114483,2.268111312,3.08,0,3.08,0,0,3.08,0,0,1,-0.774555537,-1.073587346,-0.716846837,-0.739073044,-1.270795315,0.181496157,0.826979329,-0.189434383,0.189434383,0,1,0,0,,,,,,,,,
961,5,2,10,103_nakd_berry.png,0.65,41_jelly_babies_berry_mix.png,0,1,3005,100,2591,2,561,664,1225,1,2,-0.65,-1.210678134,0.65,0.709396618,0.739959462,0.632630118,4.58,0,4.58,0.65,0,4.58,0,0.65,1,-0.254254012,0.238948908,-0.716846837,1.044305067,-1.270795315,0.922044911,-0.929436945,0.540139605,0.540139605,1,1,0,1,,,,,,,,,
962,5,3,57,39_milkyway.png,0,109_kp_roast.png,0,0,4264,82,2464,2,-1193,2131,938,2,1,0,-1.12E-17,0,-1.019757639,-0.20244174,1.561394585,4.83,1.58,6.41,0,4.83,1.58,0,0,1,0.380513849,-1.073587346,-0.716846837,-0.739073044,1.089384016,-0.559052597,-0.051228808,-1.732813814,1.732813814,0,1,0,1,,,,,,,,,
963,5,4,21,29_mms_peanut.png,0.5,111_propercorn_sweetnsalty.png,0.95,0,3576,100,2404,2,-630,1260,630,2,1,0.45,0.838161785,0.45,0.177349155,0.739959462,1.053856893,4.83,5,9.83,1.45,4.83,5,0.5,0.95,1,1.566801326,1.854378144,0.649660239,1.867402657,1.089384016,1.129398562,-0.051228808,-1.003239826,1.003239826,1,0,1,1,,,,,,,,,
964,5,5,24,35_mms_plain.png,0.8,59_crunchie.png,0.65,1,4101,92,2083,2,1162,604,1766,1,2,-0.15,-0.279387262,0.15,-0.620722041,0.321114483,1.441149463,5,3.08,8.08,1.45,3.08,5,0.65,0.8,1,0.95978288,1.854378144,1.059612362,1.455853862,0.234246577,1.129398562,-0.929436945,1.318956598,1.318956598,0,1,0,1,,,,,,,,,
965,5,6,32,23_kp_grazing_mix.png,0,102_propercorn_worcester.png,0.8,0,3769,88,1909,2,-485,1451,966,2,1,0.8,1.490065396,0.8,1.108432216,0.111691994,1.196233019,1.08,3.58,4.66,0.8,1.08,3.58,0,0.8,1,-0.226504597,0.54184189,-0.716846837,1.455853862,-0.743053353,0.428345742,-0.051228808,-0.815338887,0.815338887,0,1,1,1,,,,,,,,,
966,5,7,36,47_daim.png,0,51_smarties.png,0,0,5630,52,2400,2,-972,2246,1274,4,1,0,-1.12E-17,0,-1.019757639,-1.773110408,2.569092966,3.83,5,8.83,0,3.83,5,0,0,1,1.219933643,-1.073587346,-0.716846837,-0.739073044,0.600734051,1.129398562,1.705187465,-1.446426866,1.446426866,0,1,0,1,,,,,,,,,
967,5,8,11,18_galaxy_bar.png,0.5,109_kp_roast.png,0,1,7975,46,3100,2,1003,2062,3065,3,2,-0.5,-0.931290872,0.5,0.31036102,-2.087244142,4.298999778,3.58,1.58,5.16,0.5,1.58,3.58,0,0.5,1,-0.053070756,-0.063944074,-0.716846837,0.632756272,-0.498728371,0.428345742,0.826979329,1.1129135,1.1129135,0,1,1,1,,,,,,,,,
968,5,9,30,38_milkybar.png,0,59_crunchie.png,0.65,0,3312,94,2655,2,-876,1232,356,1,1,0.65,1.210678134,0.65,0.709396618,0.425825728,0.859104058,3.08,3.08,6.16,0.65,3.08,3.08,0,0.65,1,0.293796928,0.238948908,-0.716846837,1.044305067,0.234246577,0.181496157,-0.929436945,-1.322023487,1.322023487,0,0,1,1,,,,,,,,,
969,5,10,23,116_boots_caramels.png,0.05,117_yogurt_raisins.png,0.2,0,6307,58,1595,2,-1684,2802,1118,4,1,0.15,0.279387262,0.15,-0.620722041,-1.458976675,3.068515956,0,4.58,4.58,0.25,0,4.58,0.05,0.2,1,-0.254254012,-0.56876571,-0.580196129,-0.190341318,-1.270795315,0.922044911,1.705187465,-2.369085267,2.369085267,0,0,1,1,,,,,,,,,
970,5,11,35,40_nestle_rolo.png,0,25_wonderful_almonds.png,0.8,0,2421,100,1784,2,-419,1007,588,2,1,0.8,1.490065396,0.8,1.108432216,0.739959462,0.20181324,0,3.58,3.58,0.8,0,3.58,0,0.8,1,-0.601121695,0.54184189,-0.716846837,1.455853862,-1.270795315,0.428345742,-0.051228808,-0.729811564,0.729811564,1,0,1,1,,,,,,,,,
971,5,12,22,24_twix.png,0.6,42_dairy_milk_fruit_and_nut.png,0.35,1,3952,14,420,2,-31,1766,1735,3,2,-0.25,-0.465645436,0.25,-0.354698309,-3.762624055,1.331232143,5,4.08,9.08,0.95,4.08,5,0.35,0.6,1,1.306650563,0.844734871,0.239708116,0.907122135,0.722896542,1.129398562,0.826979329,-0.22701457,0.22701457,0,1,0,1,,,,,,,,,
972,5,13,33,62_cadbury_wispa.png,0,112_lindt_extra_creamy.png,0.05,0,3593,42,1564,2,-469,1535,1066,1,1,0.05,0.093129087,0.05,-0.886745773,-2.296666631,1.066397796,1.58,1.33,2.91,0.05,1.58,1.33,0,0.05,1,-0.833523043,-0.972623019,-0.716846837,-0.601890112,-0.498728371,-0.682477389,-0.929436945,-0.794604991,0.794604991,0,1,0,1,,,,,,,,,
973,5,14,7,19_pistachios.png,1.1,56_marshmallows.png,0,1,2755,100,1415,2,102,756,858,1,2,-1.1,-2.048839919,1.1,1.906503412,0.739959462,0.448205084,4.33,0,4.33,1.1,0,4.33,0,1.1,1,-0.340970933,1.147627853,-0.716846837,2.278951451,-1.270795315,0.798620119,-0.929436945,-0.054664055,0.054664055,1,1,0,1,,,,,,,,,
974,5,15,6,53_eat_natural_almond_apricot.png,0.2,58_walnut_whip.png,0,1,2761,100,2853,2,660,408,1068,0,2,-0.2,-0.372516349,0.2,-0.487710175,0.739959462,0.452631285,4.58,0,4.58,0.2,0,4.58,0,0.2,1,-0.254254012,-0.669730037,-0.716846837,-0.190341318,-1.270795315,0.922044911,-1.807645081,0.668430591,0.668430591,1,1,1,1,,,,,,,,,
975,5,16,4,54_milkyway_magic_stars.png,0.35,63_kitkat.png,0.8,0,2862,100,2607,2,-338,982,644,2,1,0.45,0.838161785,0.45,0.177349155,0.739959462,0.527138999,0.83,5,5.83,1.15,0.83,5,0.35,0.8,1,0.179330592,1.24859218,0.239708116,1.455853862,-0.865215844,1.129398562,-0.051228808,-0.624846212,0.624846212,1,1,1,1,,,,,,,,,
976,5,17,9,32_snickers.png,0.05,48_mentos_mint.png,0,1,3387,100,2407,2,111,878,989,2,2,-0.05,-0.093129087,0.05,-0.886745773,0.739959462,0.914431568,5,4.33,9.33,0.05,4.33,5,0,0.05,1,1.393367484,-0.972623019,-0.716846837,-0.601890112,0.845059033,1.129398562,-0.051228808,-0.043001238,0.043001238,1,0,1,1,,,,,,,,,
977,5,18,2,113_walkers_cheese.png,0.5,103_nakd_berry.png,0.65,0,7527,36,2589,2,-1205,3287,2082,4,1,0.15,0.279387262,0.15,-0.620722041,-2.610800365,3.968510118,5,4.58,9.58,1.15,5,4.58,0.5,0.65,1,1.480084405,1.24859218,0.649660239,1.044305067,1.17245451,0.922044911,1.705187465,-1.748364236,1.748364236,0,1,0,1,,,,,,,,,
